DeliveryDate,HourEnding,AncillaryType,MCPC,DSTFlag
12/23/2025,11:00,RRS,0.65,N
12/23/2025,11:00,REGDN,0.81,N
12/23/2025,11:00,REGUP,0.9,N
12/23/2025,12:00,ECRS,0.49,N
12/23/2025,12:00,RRS,0.44,N
12/23/2025,12:00,NSPIN,1.9,N
12/23/2025,12:00,REGUP,0.71,N
12/23/2025,12:00,REGDN,0.98,N
12/23/2025,13:00,ECRS,0.34,N
12/23/2025,13:00,NSPIN,1.5,N
12/23/2025,13:00,RRS,0.25,N
12/23/2025,13:00,REGUP,1.02,N
12/23/2025,13:00,REGDN,1.5,N
12/23/2025,14:00,ECRS,0.49,N
12/23/2025,14:00,NSPIN,1.28,N
12/23/2025,14:00,RRS,0.34,N
12/23/2025,14:00,REGUP,0.83,N
12/23/2025,14:00,REGDN,2.7,N
12/23/2025,15:00,ECRS,0.62,N
12/23/2025,15:00,NSPIN,1.16,N
12/23/2025,15:00,RRS,0.44,N
12/23/2025,15:00,REGUP,0.92,N
12/23/2025,15:00,REGDN,3,N
12/23/2025,16:00,NSPIN,1.25,N
12/23/2025,16:00,ECRS,0.66,N
12/23/2025,16:00,RRS,0.44,N
12/23/2025,16:00,REGDN,6.79,N
12/23/2025,16:00,REGUP,0.8,N
12/23/2025,17:00,ECRS,0.55,N
12/23/2025,17:00,NSPIN,1.5,N
12/23/2025,17:00,RRS,0.5,N
12/23/2025,17:00,REGUP,0.85,N
12/23/2025,17:00,REGDN,0.06,N
12/23/2025,18:00,ECRS,1.99,N
12/23/2025,18:00,RRS,1.97,N
12/23/2025,18:00,NSPIN,2.8,N
12/23/2025,18:00,REGUP,3.18,N
12/23/2025,18:00,REGDN,0.01,N
12/23/2025,19:00,NSPIN,3,N
12/23/2025,19:00,ECRS,0.86,N
12/23/2025,19:00,RRS,1.2,N
12/23/2025,19:00,REGDN,1.13,N
12/23/2025,19:00,REGUP,1.61,N
12/23/2025,20:00,ECRS,0.9,N
12/23/2025,20:00,NSPIN,3,N
12/23/2025,20:00,RRS,0.9,N
12/23/2025,20:00,REGDN,1.07,N
12/23/2025,20:00,REGUP,1.15,N
12/23/2025,21:00,ECRS,0.86,N
12/23/2025,21:00,NSPIN,3,N
12/23/2025,21:00,RRS,0.74,N
12/23/2025,21:00,REGUP,1.11,N
12/23/2025,21:00,REGDN,1.07,N
12/23/2025,22:00,NSPIN,3,N
12/23/2025,22:00,ECRS,0.68,N
12/23/2025,22:00,RRS,0.59,N
12/23/2025,22:00,REGDN,0.74,N
12/23/2025,22:00,REGUP,1.05,N
12/23/2025,23:00,ECRS,0.64,N
12/23/2025,23:00,NSPIN,3,N
12/23/2025,23:00,RRS,0.59,N
12/23/2025,23:00,REGUP,0.97,N
12/23/2025,23:00,REGDN,0.58,N
12/23/2025,24:00,ECRS,1.15,N
12/23/2025,24:00,NSPIN,3,N
12/23/2025,24:00,RRS,1,N
12/23/2025,24:00,REGUP,1.9,N
12/23/2025,24:00,REGDN,0.69,N
12/24/2025,01:00,ECRS,0.44,N
12/24/2025,01:00,REGDN,0.45,N
12/24/2025,01:00,REGUP,0.35,N
12/24/2025,01:00,NSPIN,2.8,N
12/24/2025,01:00,RRS,0.35,N
12/24/2025,02:00,ECRS,0.34,N
12/24/2025,02:00,NSPIN,2.8,N
12/24/2025,02:00,RRS,0.25,N
12/24/2025,02:00,REGUP,0.34,N
12/24/2025,02:00,REGDN,0.5,N
12/24/2025,03:00,NSPIN,2.09,N
12/24/2025,03:00,ECRS,0.4,N
12/24/2025,03:00,RRS,0.31,N
12/24/2025,03:00,REGDN,0.66,N
12/24/2025,03:00,REGUP,0.49,N
12/24/2025,04:00,ECRS,0.4,N
12/24/2025,04:00,NSPIN,2,N
12/24/2025,04:00,RRS,0.31,N
12/24/2025,04:00,REGUP,0.49,N
12/24/2025,04:00,REGDN,0.64,N
12/24/2025,05:00,ECRS,0.33,N
12/24/2025,05:00,RRS,0.31,N
12/24/2025,05:00,NSPIN,2,N
12/24/2025,05:00,REGUP,0.5,N
12/24/2025,05:00,REGDN,0.81,N
12/24/2025,06:00,ECRS,0.38,N
12/24/2025,06:00,REGDN,0.91,N
12/24/2025,06:00,REGUP,0.49,N
12/24/2025,06:00,RRS,0.33,N
12/24/2025,06:00,NSPIN,2,N
12/24/2025,07:00,ECRS,0.49,N
12/24/2025,07:00,REGDN,0.54,N
12/24/2025,07:00,REGUP,0.5,N
12/24/2025,07:00,RRS,0.49,N
12/24/2025,07:00,NSPIN,2.68,N
12/24/2025,08:00,ECRS,0.5,N
12/24/2025,08:00,NSPIN,2.73,N
12/24/2025,08:00,RRS,0.5,N
12/24/2025,08:00,REGUP,0.45,N
12/24/2025,08:00,REGDN,0.44,N
12/24/2025,09:00,ECRS,1.01,N
12/24/2025,09:00,REGDN,0.5,N
12/24/2025,09:00,REGUP,1.8,N
12/24/2025,09:00,RRS,1,N
12/24/2025,09:00,NSPIN,2.08,N
12/24/2025,10:00,ECRS,0.9,N
12/24/2025,10:00,NSPIN,1.73,N
12/24/2025,10:00,RRS,0.75,N
12/24/2025,10:00,REGDN,1,N
12/24/2025,10:00,REGUP,0.9,N
12/24/2025,11:00,NSPIN,1.6,N
12/24/2025,11:00,ECRS,0.59,N
12/24/2025,11:00,RRS,0.5,N
12/24/2025,11:00,REGDN,0.91,N
12/24/2025,11:00,REGUP,1,N
12/24/2025,12:00,ECRS,0.49,N
12/24/2025,12:00,RRS,0.49,N
12/24/2025,12:00,NSPIN,1.8,N
12/24/2025,12:00,REGUP,0.79,N
12/24/2025,12:00,REGDN,0.98,N
12/24/2025,13:00,ECRS,0.32,N
12/24/2025,13:00,NSPIN,1.5,N
12/24/2025,13:00,RRS,0.25,N
12/24/2025,13:00,REGUP,0.08,N
12/24/2025,13:00,REGDN,0.71,N
12/24/2025,14:00,ECRS,0.42,N
12/24/2025,14:00,NSPIN,1.25,N
12/24/2025,14:00,RRS,0.33,N
12/24/2025,14:00,REGUP,0.33,N
12/24/2025,14:00,REGDN,1,N
12/24/2025,15:00,ECRS,0.5,N
12/24/2025,15:00,NSPIN,1.11,N
12/24/2025,15:00,RRS,0.33,N
12/24/2025,15:00,REGUP,0.49,N
12/24/2025,15:00,REGDN,1.44,N
12/24/2025,16:00,NSPIN,1.04,N
12/24/2025,16:00,ECRS,0.5,N
12/24/2025,16:00,RRS,0.39,N
12/24/2025,16:00,REGDN,3,N
12/24/2025,16:00,REGUP,0.5,N
12/24/2025,17:00,ECRS,0.7,N
12/24/2025,17:00,NSPIN,1.2,N
12/24/2025,17:00,RRS,0.5,N
12/24/2025,17:00,REGUP,0.7,N
12/24/2025,17:00,REGDN,0.37,N
12/24/2025,18:00,ECRS,1.99,N
12/24/2025,18:00,RRS,1.02,N
12/24/2025,18:00,NSPIN,3,N
12/24/2025,18:00,REGUP,2.4,N
12/24/2025,18:00,REGDN,0.01,N
12/24/2025,19:00,NSPIN,3.08,N
12/24/2025,19:00,ECRS,1.99,N
12/24/2025,19:00,RRS,1,N
12/24/2025,19:00,REGDN,0.03,N
12/24/2025,19:00,REGUP,1.2,N
12/24/2025,20:00,ECRS,0.5,N
12/24/2025,20:00,NSPIN,3,N
12/24/2025,20:00,RRS,0.5,N
12/24/2025,20:00,REGDN,0.08,N
12/24/2025,20:00,REGUP,0.5,N
12/24/2025,21:00,ECRS,0.74,N
12/24/2025,21:00,NSPIN,3,N
12/24/2025,21:00,RRS,0.5,N
12/24/2025,21:00,REGUP,0.96,N
12/24/2025,21:00,REGDN,0.05,N
12/24/2025,22:00,NSPIN,3,N
12/24/2025,22:00,ECRS,0.59,N
12/24/2025,22:00,RRS,0.5,N
12/24/2025,22:00,REGDN,0.06,N
12/24/2025,22:00,REGUP,0.5,N
12/24/2025,23:00,ECRS,0.59,N
12/24/2025,23:00,NSPIN,3,N
12/24/2025,23:00,RRS,0.5,N
12/24/2025,23:00,REGUP,0.5,N
12/24/2025,23:00,REGDN,0.06,N
12/24/2025,24:00,ECRS,0.59,N
12/24/2025,24:00,NSPIN,3,N
12/24/2025,24:00,RRS,0.5,N
12/24/2025,24:00,REGUP,0.58,N
12/24/2025,24:00,REGDN,0.03,N
12/25/2025,01:00,ECRS,0.46,N
12/25/2025,01:00,REGDN,0.81,N
12/25/2025,01:00,REGUP,0.37,N
12/25/2025,01:00,NSPIN,3,N
12/25/2025,01:00,RRS,0.37,N
12/25/2025,02:00,ECRS,0.48,N
12/25/2025,02:00,NSPIN,3,N
12/25/2025,02:00,RRS,0.39,N
12/25/2025,02:00,REGUP,0.84,N
12/25/2025,02:00,REGDN,0.77,N
12/25/2025,03:00,NSPIN,3,N
12/25/2025,03:00,ECRS,0.39,N
12/25/2025,03:00,RRS,0.3,N
12/25/2025,03:00,REGDN,0.91,N
12/25/2025,03:00,REGUP,0.65,N
12/25/2025,04:00,ECRS,0.39,N
12/25/2025,04:00,NSPIN,2.9,N
12/25/2025,04:00,RRS,0.3,N
12/25/2025,04:00,REGUP,1.2,N
12/25/2025,04:00,REGDN,1.17,N
12/25/2025,05:00,ECRS,0.49,N
12/25/2025,05:00,RRS,0.41,N
12/25/2025,05:00,NSPIN,2.76,N
12/25/2025,05:00,REGUP,0.78,N
12/25/2025,05:00,REGDN,1,N
12/25/2025,06:00,ECRS,0.43,N
12/25/2025,06:00,REGDN,0.93,N
12/25/2025,06:00,REGUP,0.39,N
12/25/2025,06:00,RRS,0.43,N
12/25/2025,06:00,NSPIN,2.66,N
12/25/2025,07:00,ECRS,1,N
12/25/2025,07:00,REGDN,0.01,N
12/25/2025,07:00,REGUP,2,N
12/25/2025,07:00,RRS,1,N
12/25/2025,07:00,NSPIN,2.97,N
12/25/2025,08:00,ECRS,1,N
12/25/2025,08:00,NSPIN,3,N
12/25/2025,08:00,RRS,1,N
12/25/2025,08:00,REGUP,1.29,N
12/25/2025,08:00,REGDN,0.02,N
12/25/2025,09:00,ECRS,1.25,N
12/25/2025,09:00,REGDN,1.26,N
12/25/2025,09:00,REGUP,1.18,N
12/25/2025,09:00,RRS,1.18,N
12/25/2025,09:00,NSPIN,2.6,N
12/25/2025,10:00,ECRS,0.81,N
12/25/2025,10:00,NSPIN,1.52,N
12/25/2025,10:00,RRS,0.8,N
12/25/2025,10:00,REGDN,0.84,N
12/25/2025,10:00,REGUP,1.65,N
12/25/2025,11:00,NSPIN,1.56,N
12/25/2025,11:00,ECRS,0.54,N
12/25/2025,11:00,RRS,0.39,N
12/25/2025,11:00,REGDN,0.71,N
12/25/2025,11:00,REGUP,0.71,N
12/25/2025,12:00,ECRS,0.37,N
12/25/2025,12:00,RRS,0.3,N
12/25/2025,12:00,NSPIN,1.73,N
12/25/2025,12:00,REGUP,0.74,N
12/25/2025,12:00,REGDN,1,N
12/25/2025,13:00,ECRS,0.29,N
12/25/2025,13:00,NSPIN,1.5,N
12/25/2025,13:00,RRS,0.2,N
12/25/2025,13:00,REGUP,1.02,N
12/25/2025,13:00,REGDN,3.04,N
12/25/2025,14:00,ECRS,0.43,N
12/25/2025,14:00,NSPIN,1.18,N
12/25/2025,14:00,RRS,0.34,N
12/25/2025,14:00,REGUP,0.94,N
12/25/2025,14:00,REGDN,3.04,N
12/25/2025,15:00,ECRS,0.5,N
12/25/2025,15:00,NSPIN,1.09,N
12/25/2025,15:00,RRS,0.34,N
12/25/2025,15:00,REGUP,0.96,N
12/25/2025,15:00,REGDN,3.03,N
12/25/2025,16:00,NSPIN,1.2,N
12/25/2025,16:00,ECRS,0.5,N
12/25/2025,16:00,RRS,0.44,N
12/25/2025,16:00,REGDN,3.32,N
12/25/2025,16:00,REGUP,0.87,N
12/25/2025,17:00,ECRS,0.5,N
12/25/2025,17:00,NSPIN,1.68,N
12/25/2025,17:00,RRS,0.5,N
12/25/2025,17:00,REGUP,1.6,N
12/25/2025,17:00,REGDN,5.55,N
12/25/2025,18:00,ECRS,1.16,N
12/25/2025,18:00,RRS,1.16,N
12/25/2025,18:00,NSPIN,3,N
12/25/2025,18:00,REGUP,3.02,N
12/25/2025,18:00,REGDN,0.01,N
12/25/2025,19:00,NSPIN,3.79,N
12/25/2025,19:00,ECRS,0.5,N
12/25/2025,19:00,RRS,1.26,N
12/25/2025,19:00,REGDN,0.03,N
12/25/2025,19:00,REGUP,2.33,N
12/25/2025,20:00,ECRS,1.2,N
12/25/2025,20:00,NSPIN,3,N
12/25/2025,20:00,RRS,0.68,N
12/25/2025,20:00,REGDN,0.5,N
12/25/2025,20:00,REGUP,3.14,N
12/25/2025,21:00,ECRS,0.64,N
12/25/2025,21:00,NSPIN,3,N
12/25/2025,21:00,RRS,0.55,N
12/25/2025,21:00,REGUP,0.55,N
12/25/2025,21:00,REGDN,0.71,N
12/25/2025,22:00,NSPIN,3,N
12/25/2025,22:00,ECRS,0.5,N
12/25/2025,22:00,RRS,0.5,N
12/25/2025,22:00,REGDN,0.5,N
12/25/2025,22:00,REGUP,1.38,N
12/25/2025,23:00,ECRS,0.5,N
12/25/2025,23:00,NSPIN,3,N
12/25/2025,23:00,RRS,1.1,N
12/25/2025,23:00,REGUP,1.69,N
12/25/2025,23:00,REGDN,0.5,N
12/25/2025,24:00,ECRS,0.74,N
12/25/2025,24:00,NSPIN,3,N
12/25/2025,24:00,RRS,0.5,N
12/25/2025,24:00,REGUP,1.16,N
12/25/2025,24:00,REGDN,0.71,N
12/26/2025,01:00,ECRS,0.47,N
12/26/2025,01:00,NSPIN,3,N
12/26/2025,01:00,RRS,0.38,N
12/26/2025,01:00,REGUP,0.38,N
12/26/2025,01:00,REGDN,0.52,N
12/26/2025,02:00,ECRS,0.31,N
12/26/2025,02:00,REGDN,0.97,N
12/26/2025,02:00,REGUP,0.64,N
12/26/2025,02:00,RRS,0.22,N
12/26/2025,02:00,NSPIN,3,N
12/26/2025,03:00,ECRS,0.39,N
12/26/2025,03:00,NSPIN,2,N
12/26/2025,03:00,RRS,0.3,N
12/26/2025,03:00,REGUP,0.66,N
12/26/2025,03:00,REGDN,0.79,N
12/26/2025,04:00,ECRS,0.33,N
12/26/2025,04:00,NSPIN,2.14,N
12/26/2025,04:00,RRS,0.33,N
12/26/2025,04:00,REGUP,0.57,N
12/26/2025,04:00,REGDN,0.77,N
12/26/2025,05:00,ECRS,0.34,N
12/26/2025,05:00,REGDN,0.76,N
12/26/2025,05:00,REGUP,0.43,N
12/26/2025,05:00,RRS,0.34,N
12/26/2025,05:00,NSPIN,2.36,N
12/26/2025,06:00,ECRS,0.35,N
12/26/2025,06:00,NSPIN,2,N
12/26/2025,06:00,RRS,0.35,N
12/26/2025,06:00,REGDN,0.03,N
12/26/2025,06:00,REGUP,0.44,N
12/26/2025,07:00,ECRS,0.5,N
12/26/2025,07:00,NSPIN,2.99,N
12/26/2025,07:00,RRS,0.5,N
12/26/2025,07:00,REGUP,0.72,N
12/26/2025,07:00,REGDN,0.02,N
12/26/2025,08:00,NSPIN,3,N
12/26/2025,08:00,ECRS,0.5,N
12/26/2025,08:00,RRS,0.5,N
12/26/2025,08:00,REGDN,0.47,N
12/26/2025,08:00,REGUP,1.37,N
12/26/2025,09:00,ECRS,0.75,N
12/26/2025,09:00,NSPIN,2.51,N
12/26/2025,09:00,RRS,0.75,N
12/26/2025,09:00,REGUP,0.75,N
12/26/2025,09:00,REGDN,1.46,N
12/26/2025,10:00,ECRS,0.58,N
12/26/2025,10:00,RRS,0.49,N
12/26/2025,10:00,NSPIN,1.5,N
12/26/2025,10:00,REGUP,1.12,N
12/26/2025,10:00,REGDN,3,N
12/26/2025,11:00,NSPIN,1.5,N
12/26/2025,11:00,RRS,0.4,N
12/26/2025,11:00,REGUP,1.17,N
12/26/2025,11:00,REGDN,2.54,N
12/26/2025,11:00,ECRS,0.49,N
12/26/2025,12:00,ECRS,0.38,N
12/26/2025,12:00,REGDN,1.74,N
12/26/2025,12:00,REGUP,0.98,N
12/26/2025,12:00,NSPIN,1.73,N
12/26/2025,12:00,RRS,0.38,N
12/26/2025,13:00,NSPIN,1.62,N
12/26/2025,13:00,ECRS,0.33,N
12/26/2025,13:00,RRS,0.33,N
12/26/2025,13:00,REGDN,3.07,N
12/26/2025,13:00,REGUP,0.87,N
12/26/2025,14:00,ECRS,0.47,N
12/26/2025,14:00,RRS,0.44,N
12/26/2025,14:00,NSPIN,1.24,N
12/26/2025,14:00,REGUP,1.13,N
12/26/2025,14:00,REGDN,3.29,N
12/26/2025,15:00,ECRS,0.5,N
12/26/2025,15:00,REGDN,3.39,N
12/26/2025,15:00,REGUP,1.3,N
12/26/2025,15:00,RRS,0.41,N
12/26/2025,15:00,NSPIN,1.04,N
12/26/2025,16:00,ECRS,0.5,N
12/26/2025,16:00,REGDN,4.04,N
12/26/2025,16:00,REGUP,1.09,N
12/26/2025,16:00,RRS,0.44,N
12/26/2025,16:00,NSPIN,1.2,N
12/26/2025,17:00,ECRS,0.65,N
12/26/2025,17:00,REGDN,5.42,N
12/26/2025,17:00,REGUP,2.46,N
12/26/2025,17:00,RRS,0.5,N
12/26/2025,17:00,NSPIN,1.8,N
12/26/2025,18:00,ECRS,4,N
12/26/2025,18:00,NSPIN,8,N
12/26/2025,18:00,RRS,3,N
12/26/2025,18:00,REGUP,5,N
12/26/2025,18:00,REGDN,0.01,N
12/26/2025,19:00,ECRS,3.02,N
12/26/2025,19:00,NSPIN,6.91,N
12/26/2025,19:00,RRS,1,N
12/26/2025,19:00,REGUP,2.93,N
12/26/2025,19:00,REGDN,0.03,N
12/26/2025,20:00,ECRS,0.5,N
12/26/2025,20:00,NSPIN,4.8,N
12/26/2025,20:00,RRS,1,N
12/26/2025,20:00,REGDN,2.71,N
12/26/2025,20:00,REGUP,1,N
12/26/2025,21:00,ECRS,0.86,N
12/26/2025,21:00,NSPIN,3.42,N
12/26/2025,21:00,RRS,0.54,N
12/26/2025,21:00,REGUP,1.54,N
12/26/2025,21:00,REGDN,2.54,N
12/26/2025,22:00,NSPIN,3.5,N
12/26/2025,22:00,ECRS,1.05,N
12/26/2025,22:00,RRS,1,N
12/26/2025,22:00,REGDN,0.91,N
12/26/2025,22:00,REGUP,2.06,N
12/26/2025,23:00,ECRS,0.88,N
12/26/2025,23:00,NSPIN,3,N
12/26/2025,23:00,RRS,1.13,N
12/26/2025,23:00,REGUP,1.74,N
12/26/2025,23:00,REGDN,1.66,N
12/26/2025,24:00,ECRS,0.88,N
12/26/2025,24:00,RRS,1.53,N
12/26/2025,24:00,NSPIN,3.08,N
12/26/2025,24:00,REGUP,2.08,N
12/26/2025,24:00,REGDN,1.72,N
12/27/2025,01:00,ECRS,0.5,N
12/27/2025,01:00,REGUP,0.41,N
12/27/2025,01:00,REGDN,0.69,N
12/27/2025,01:00,RRS,0.41,N
12/27/2025,01:00,NSPIN,3,N
12/27/2025,02:00,ECRS,0.35,N
12/27/2025,02:00,REGDN,0.41,N
12/27/2025,02:00,REGUP,0.55,N
12/27/2025,02:00,RRS,0.3,N
12/27/2025,02:00,NSPIN,3,N
12/27/2025,03:00,ECRS,0.33,N
12/27/2025,03:00,NSPIN,2.53,N
12/27/2025,03:00,RRS,0.3,N
12/27/2025,03:00,REGUP,0.46,N
12/27/2025,03:00,REGDN,0.92,N
12/27/2025,04:00,ECRS,0.33,N
12/27/2025,04:00,NSPIN,2.05,N
12/27/2025,04:00,RRS,0.33,N
12/27/2025,04:00,REGUP,0.37,N
12/27/2025,04:00,REGDN,0.93,N
12/27/2025,05:00,NSPIN,2.08,N
12/27/2025,05:00,ECRS,0.34,N
12/27/2025,05:00,RRS,0.34,N
12/27/2025,05:00,REGDN,0.64,N
12/27/2025,05:00,REGUP,0.51,N
12/27/2025,06:00,ECRS,0.43,N
12/27/2025,06:00,REGDN,0.85,N
12/27/2025,06:00,REGUP,0.4,N
12/27/2025,06:00,RRS,0.43,N
12/27/2025,06:00,NSPIN,2,N
12/27/2025,07:00,ECRS,0.54,N
12/27/2025,07:00,REGDN,0.02,N
12/27/2025,07:00,REGUP,0.53,N
12/27/2025,07:00,RRS,0.54,N
12/27/2025,07:00,NSPIN,2.24,N
12/27/2025,08:00,ECRS,1,N
12/27/2025,08:00,NSPIN,2,N
12/27/2025,08:00,RRS,1,N
12/27/2025,08:00,REGUP,1.83,N
12/27/2025,08:00,REGDN,0.01,N
12/27/2025,09:00,ECRS,1,N
12/27/2025,09:00,RRS,1,N
12/27/2025,09:00,NSPIN,1.99,N
12/27/2025,09:00,REGUP,1.41,N
12/27/2025,09:00,REGDN,3.56,N
12/27/2025,10:00,ECRS,0.77,N
12/27/2025,10:00,NSPIN,1.58,N
12/27/2025,10:00,RRS,0.77,N
12/27/2025,10:00,REGUP,1,N
12/27/2025,10:00,REGDN,1.19,N
12/27/2025,11:00,ECRS,0.53,N
12/27/2025,11:00,REGDN,0.52,N
12/27/2025,11:00,REGUP,0.56,N
12/27/2025,11:00,RRS,0.48,N
12/27/2025,11:00,NSPIN,1.5,N
12/27/2025,12:00,ECRS,0.33,N
12/27/2025,12:00,NSPIN,1.51,N
12/27/2025,12:00,RRS,0.33,N
12/27/2025,12:00,REGUP,0.5,N
12/27/2025,12:00,REGDN,0.4,N
12/27/2025,13:00,ECRS,0.28,N
12/27/2025,13:00,NSPIN,1.5,N
12/27/2025,13:00,RRS,0.29,N
12/27/2025,13:00,REGUP,0.5,N
12/27/2025,13:00,REGDN,0.4,N
12/27/2025,14:00,ECRS,0.38,N
12/27/2025,14:00,REGDN,0.5,N
12/27/2025,14:00,REGUP,0.66,N
12/27/2025,14:00,RRS,0.3,N
12/27/2025,14:00,NSPIN,1.15,N
12/27/2025,15:00,ECRS,0.48,N
12/27/2025,15:00,NSPIN,1.03,N
12/27/2025,15:00,RRS,0.33,N
12/27/2025,15:00,REGDN,1.2,N
12/27/2025,15:00,REGUP,0.74,N
12/27/2025,16:00,ECRS,0.5,N
12/27/2025,16:00,NSPIN,1.06,N
12/27/2025,16:00,RRS,0.39,N
12/27/2025,16:00,REGUP,0.64,N
12/27/2025,16:00,REGDN,2.73,N
12/27/2025,17:00,NSPIN,1.5,N
12/27/2025,17:00,ECRS,0.64,N
12/27/2025,17:00,RRS,0.5,N
12/27/2025,17:00,REGDN,5.25,N
12/27/2025,17:00,REGUP,1.13,N
12/27/2025,18:00,ECRS,1.11,N
12/27/2025,18:00,NSPIN,2.5,N
12/27/2025,18:00,RRS,1.11,N
12/27/2025,18:00,REGUP,1.07,N
12/27/2025,18:00,REGDN,0.01,N
12/27/2025,19:00,ECRS,0.5,N
12/27/2025,19:00,RRS,2,N
12/27/2025,19:00,NSPIN,3,N
12/27/2025,19:00,REGUP,2.2,N
12/27/2025,19:00,REGDN,0.03,N
12/27/2025,20:00,ECRS,1.09,N
12/27/2025,20:00,REGDN,0.5,N
12/27/2025,20:00,REGUP,1,N
12/27/2025,20:00,RRS,1,N
12/27/2025,20:00,NSPIN,2.35,N
12/27/2025,21:00,ECRS,0.7,N
12/27/2025,21:00,REGDN,1,N
12/27/2025,21:00,REGUP,0.67,N
12/27/2025,21:00,RRS,0.7,N
12/27/2025,21:00,NSPIN,2.35,N
12/27/2025,22:00,ECRS,0.59,N
12/27/2025,22:00,NSPIN,2.02,N
12/27/2025,22:00,RRS,0.5,N
12/27/2025,22:00,REGUP,0.59,N
12/27/2025,22:00,REGDN,1.18,N
12/27/2025,23:00,ECRS,0.64,N
12/27/2025,23:00,NSPIN,2.61,N
12/27/2025,23:00,RRS,0.55,N
12/27/2025,23:00,REGUP,0.89,N
12/27/2025,23:00,REGDN,0.67,N
12/27/2025,24:00,REGUP,0.98,N
12/27/2025,24:00,REGDN,1,N
12/27/2025,24:00,ECRS,0.7,N
12/27/2025,24:00,NSPIN,2.73,N
12/27/2025,24:00,RRS,0.7,N
12/28/2025,01:00,ECRS,0.45,N
12/28/2025,01:00,REGDN,0.5,N
12/28/2025,01:00,REGUP,0.57,N
12/28/2025,01:00,NSPIN,2,N
12/28/2025,01:00,RRS,0.36,N
12/28/2025,02:00,ECRS,0.33,N
12/28/2025,02:00,NSPIN,2,N
12/28/2025,02:00,RRS,0.28,N
12/28/2025,02:00,REGUP,0.52,N
12/28/2025,02:00,REGDN,0.23,N
12/28/2025,03:00,NSPIN,1.99,N
12/28/2025,03:00,ECRS,0.19,N
12/28/2025,03:00,RRS,0.19,N
12/28/2025,03:00,REGDN,0.71,N
12/28/2025,03:00,REGUP,0.19,N
12/28/2025,04:00,ECRS,0.23,N
12/28/2025,04:00,NSPIN,1.73,N
12/28/2025,04:00,RRS,0.23,N
12/28/2025,04:00,REGUP,0.23,N
12/28/2025,04:00,REGDN,0.76,N
12/28/2025,05:00,ECRS,0.3,N
12/28/2025,05:00,RRS,0.3,N
12/28/2025,05:00,NSPIN,1.88,N
12/28/2025,05:00,REGUP,0.43,N
12/28/2025,05:00,REGDN,0.5,N
12/28/2025,06:00,ECRS,0.3,N
12/28/2025,06:00,REGDN,0.09,N
12/28/2025,06:00,REGUP,0.41,N
12/28/2025,06:00,RRS,0.3,N
12/28/2025,06:00,NSPIN,1.73,N
12/28/2025,07:00,ECRS,0.41,N
12/28/2025,07:00,REGDN,0.02,N
12/28/2025,07:00,REGUP,0.4,N
12/28/2025,07:00,RRS,0.41,N
12/28/2025,07:00,NSPIN,2,N
12/28/2025,08:00,ECRS,0.74,N
12/28/2025,08:00,NSPIN,1.98,N
12/28/2025,08:00,RRS,0.74,N
12/28/2025,08:00,REGUP,1,N
12/28/2025,08:00,REGDN,0.01,N
12/28/2025,09:00,ECRS,0.85,N
12/28/2025,09:00,REGDN,1.12,N
12/28/2025,09:00,REGUP,0.85,N
12/28/2025,09:00,RRS,0.74,N
12/28/2025,09:00,NSPIN,1.65,N
12/28/2025,10:00,ECRS,0.56,N
12/28/2025,10:00,NSPIN,1.5,N
12/28/2025,10:00,RRS,0.5,N
12/28/2025,10:00,REGDN,1.2,N
12/28/2025,10:00,REGUP,0.95,N
12/28/2025,11:00,NSPIN,1.47,N
12/28/2025,11:00,ECRS,0.37,N
12/28/2025,11:00,RRS,0.37,N
12/28/2025,11:00,REGDN,0.5,N
12/28/2025,11:00,REGUP,0.5,N
12/28/2025,12:00,ECRS,0.3,N
12/28/2025,12:00,RRS,0.3,N
12/28/2025,12:00,NSPIN,1.5,N
12/28/2025,12:00,REGUP,0.51,N
12/28/2025,12:00,REGDN,0.5,N
12/28/2025,13:00,ECRS,0.27,N
12/28/2025,13:00,NSPIN,1.38,N
12/28/2025,13:00,RRS,0.3,N
12/28/2025,13:00,REGUP,0.5,N
12/28/2025,13:00,REGDN,0.25,N
12/28/2025,14:00,ECRS,0.34,N
12/28/2025,14:00,NSPIN,1.05,N
12/28/2025,14:00,RRS,0.25,N
12/28/2025,14:00,REGUP,0.56,N
12/28/2025,14:00,REGDN,1.37,N
12/28/2025,15:00,ECRS,0.46,N
12/28/2025,15:00,NSPIN,1.02,N
12/28/2025,15:00,RRS,0.3,N
12/28/2025,15:00,REGUP,0.55,N
12/28/2025,15:00,REGDN,1.68,N
12/28/2025,16:00,NSPIN,1.05,N
12/28/2025,16:00,ECRS,0.51,N
12/28/2025,16:00,RRS,0.33,N
12/28/2025,16:00,REGDN,3,N
12/28/2025,16:00,REGUP,0.5,N
12/28/2025,17:00,ECRS,0.59,N
12/28/2025,17:00,NSPIN,1.13,N
12/28/2025,17:00,RRS,0.5,N
12/28/2025,17:00,REGUP,1,N
12/28/2025,17:00,REGDN,5.81,N
12/28/2025,18:00,ECRS,1.05,N
12/28/2025,18:00,RRS,1.05,N
12/28/2025,18:00,NSPIN,2.49,N
12/28/2025,18:00,REGUP,1.32,N
12/28/2025,18:00,REGDN,0.01,N
12/28/2025,19:00,NSPIN,2.97,N
12/28/2025,19:00,ECRS,1,N
12/28/2025,19:00,RRS,1,N
12/28/2025,19:00,REGDN,0.03,N
