DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_LZ_SOUTH_HOUSTON,COP_HSL_LZ_SOUTH_HOUSTON,STWPF_LZ_SOUTH_HOUSTON,WGRPP_LZ_SOUTH_HOUSTON,GEN_LZ_WEST,COP_HSL_LZ_WEST,STWPF_LZ_WEST,WGRPP_LZ_WEST,GEN_LZ_NORTH,COP_HSL_LZ_NORTH,STWPF_LZ_NORTH,WGRPP_LZ_NORTH,SYSTEM_WIDE_HSL,DSTFlag
12/19/2025,06,,15620,16658.9,12457.8,,3421.5,3596.7,2523.6,,11095.2,11898.3,9151.7,,1103.3,1163.9,782.5,,N
12/19/2025,06,,16819.6,17957.9,13896.9,,3451,3618.6,2581,,12182.3,13091.8,10436.6,,1186.3,1247.5,879.3,,N
12/19/2025,06,,16981.6,18132,14123,,3471.8,3637.1,2612.8,,12328,13251.2,10630.5,,1181.8,1243.7,879.7,,N
12/19/2025,06,,17308.1,18017.1,14054,,3383,3408.2,2380.4,,12804.4,13471.9,10882,,1120.7,1137,791.6,,N
12/19/2025,06,,15911.1,16582.5,11060.7,,2810.1,2817.7,1350.9,,12130.1,12786.3,9197.5,,970.9,978.5,512.3,,N
12/19/2025,06,,15786.3,16444.7,10804.9,,2790.6,2797.8,1314.2,,12031.7,12675.6,8991.3,,964,971.3,499.4,,N
12/19/2025,06,,14890.1,15504.8,11060.7,,2707.2,2714.5,1350.9,,11224.7,11827.3,9197.5,,958.2,963,512.3,,N
12/19/2025,06,,15324.6,15961.5,11907.4,,2889.6,2898.3,1693.5,,11452.1,12075.3,9648.9,,982.9,987.9,565,,N
12/19/2025,06,,15767.8,16425.7,13002,,2988.2,2996.9,1883.7,,11804,12448.1,10560.3,,975.6,980.7,558,,N
12/19/2025,06,,15931.4,16581.9,13232.2,,3023.6,3033.1,1944.7,,11911.3,12546.1,10699.7,,996.5,1002.7,587.8,,N
12/19/2025,06,,15845,16483.5,13039.4,,3052.6,3062.3,1998.1,,11810.1,12433,10478.8,,982.3,988.2,562.5,,N
12/19/2025,06,,16252.9,16915.6,13047.6,,3305.1,3315.4,2006.8,,11988.8,12635.6,10478.3,,959,964.6,562.5,,N
12/19/2025,06,,16569.6,17245.5,13054.6,,3212.5,3222.2,2005.9,,12381.3,13039.2,10483.6,,975.8,984.1,565.1,,N
12/19/2025,06,,16281.5,16946.4,13018.6,,3102.3,3112.4,1879.4,,12248.1,12897.3,10589.2,,931.1,936.7,550,,N
12/19/2025,06,,16356,17022.9,13150.6,,3107,3117.4,1879.5,,12314.1,12964.9,10715.3,,934.9,940.6,555.8,,N
12/19/2025,06,,16517.2,17187.3,13419.9,,3125.1,3135,1891.5,,12447.6,13101.6,10953.6,,944.5,950.7,574.8,,N
12/19/2025,06,,16479.6,17144.7,13376.5,,3066.5,3076.1,1803,,12475,13124.3,11010.2,,938.1,944.3,563.3,,N
12/19/2025,06,,16826.8,17511.2,13376.5,,3125.3,3138.8,1803,,12772.4,13438.4,11010.2,,929.1,934,563.3,,N
12/19/2025,06,,17684.6,18402,13376.5,,3148.5,3162.4,1803,,13483.2,14174.9,11010.2,,1052.9,1064.7,563.3,,N
12/19/2025,06,,17463.2,18161,12912.6,,3236.2,3250.9,1968.1,,13153.6,13825.4,10343,,1073.4,1084.7,601.5,,N
12/19/2025,06,,18028.8,18745.8,13328.6,,3283.7,3298.6,1988.4,,13736.6,14429.4,10814.9,,1008.5,1017.8,525.3,,N
12/19/2025,06,,18067.6,18779,13357,,3277.9,3292.8,1971.8,,13773.4,14459,10843.3,,1016.3,1027.2,541.9,,N
12/19/2025,06,,17711.1,18414.8,12537.8,,3332,3347.7,2038.2,,13379.8,14056.6,9982.9,,999.3,1010.5,516.7,,N
12/19/2025,06,,17725.6,18439,12537.8,,3182.5,3190.9,2038.2,,13569.4,14263.1,9982.9,,973.7,985,516.7,,N
12/19/2025,06,,17732.6,18441,12537.7,,3184.6,3193,2038.3,,13574.3,14263,9982.7,,973.7,985,516.7,,N
12/19/2025,06,,17757.5,18474.3,12691.7,,3213.2,3219.3,2191.7,,13535.7,14228.4,9976.3,,1008.6,1026.6,523.7,,N
12/19/2025,06,,17669.3,18382.7,12770,,3257.7,3264.1,2221.3,,13442.4,14136.2,10006.5,,969.2,982.4,542.2,,N
12/19/2025,06,,17604.2,18320.5,12691.6,,3220.8,3226.5,2150.6,,13426.3,14126,10020.1,,957.1,968,520.9,,N
12/19/2025,06,,16622.5,17286,17286,,2618.4,2618.4,2618.4,,13151.2,13805.3,13805.3,,852.9,862.3,862.3,,N
12/19/2025,06,,16476.3,17144.1,17144.1,,2671.2,2671.2,2671.2,,12950.4,13609.9,13609.9,,854.7,863,863,,N
12/19/2025,06,,15288.1,15908.7,15908.7,,2509.7,2509.7,2509.7,,12040.8,12659.3,12659.3,,737.6,739.7,739.7,,N
12/19/2025,06,,15315.6,15946.7,15946.7,,2518.7,2518.7,2518.7,,12056.4,12685.3,12685.3,,740.5,742.7,742.7,,N
12/19/2025,06,,15415.9,16043.6,16043.6,,2518.8,2518.8,2518.8,,12140.4,12765.7,12765.7,,756.7,759.1,759.1,,N
12/19/2025,06,,15441,16070.1,16070.1,,2527.1,2527.1,2527.1,,12154.8,12781.5,12781.5,,759.1,761.5,761.5,,N
12/19/2025,06,,15461.2,16091.9,16091.9,,2535.4,2535.4,2535.4,,12163.4,12791.5,12791.5,,762.4,765,765,,N
12/19/2025,06,,15452.6,16084.1,16084.1,,2543.4,2543.4,2543.4,,12144.1,12773,12773,,765.1,767.7,767.7,,N
12/19/2025,06,,16464.7,17134.7,17134.7,,2945.5,2945.5,2945.5,,12677,13339.1,13339.1,,842.2,850.1,850.1,,N
12/19/2025,06,,16538.9,17194.1,17194.1,,3044.6,3044.6,3044.6,,12663.8,13312.6,13312.6,,830.5,836.9,836.9,,N
12/19/2025,06,,16608.3,17263.7,17263.7,,3074.1,3074.1,3074.1,,12701.1,13350,13350,,833.1,839.6,839.6,,N
12/19/2025,06,,16636.8,17293.3,17293.3,,3100.5,3100.5,3100.5,,12699.9,13349.8,13349.8,,836.4,843,843,,N
12/19/2025,06,,16447.2,17103,17103,,3183.5,3183.5,3183.5,,12441,13093.5,13093.5,,822.7,826,826,,N
12/19/2025,06,,16286.1,16949.6,16949.6,,3099.2,3099.2,3099.2,,12347.9,13007.5,13007.5,,839,842.9,842.9,,N
12/19/2025,06,,16422.5,17099.7,17099.7,,3203.7,3203.7,3203.7,,12411.1,13087.5,13087.5,,807.7,808.5,808.5,,N
12/19/2025,06,,16461.6,17140.3,17140.3,,3213.8,3213.8,3213.8,,12436.5,13114.4,13114.4,,811.3,812.1,812.1,,N
12/19/2025,06,,16176.7,16855.7,16855.7,,3210.1,3211.2,3211.2,,12237.3,12915.2,12915.2,,729.3,729.3,729.3,,N
12/19/2025,06,,16211.1,16892.4,16892.4,,3219.3,3220.7,3220.7,,12259.4,12939.3,12939.3,,732.4,732.4,732.4,,N
12/19/2025,06,,16098.5,16770.7,16770.7,,3232.2,3236.5,3236.5,,12140.3,12808.2,12808.2,,726,726,726,,N
12/19/2025,06,,15971.5,16657.8,16657.8,,3268.9,3280.8,3280.8,,12039.8,12714.2,12714.2,,662.8,662.8,662.8,,N
12/19/2025,06,,15906.7,16597.9,16597.9,,3321.4,3339.8,3339.8,,11962.1,12634.9,12634.9,,623.2,623.2,623.2,,N
12/19/2025,06,,15553.3,16240.3,16240.3,,3352,3372.3,3372.3,,11637.1,12303.8,12303.8,,564.2,564.2,564.2,,N
12/19/2025,06,,15623.5,16315.1,16315.1,,3403.5,3425.6,3425.6,,11664.4,12333.9,12333.9,,555.6,555.6,555.6,,N
12/19/2025,06,,16082.6,16783,16783,,3405.4,3416.6,3416.6,,12066.1,12755.3,12755.3,,611.1,611.1,611.1,,N
12/19/2025,06,,16193.7,16896.9,16896.9,,3372.7,3382.8,3382.8,,12189.7,12882.8,12882.8,,631.3,631.3,631.3,,N
12/19/2025,06,,16494.4,17194.8,17194.8,,3304.8,3312.3,3312.3,,12532.7,13225.6,13225.6,,656.9,656.9,656.9,,N
12/19/2025,06,,17014.9,17722.3,17722.3,,3285.4,3286.3,3286.3,,13075.2,13781.7,13781.7,,654.3,654.3,654.3,,N
12/19/2025,06,,17051.8,17758.8,17758.8,,3299,3299.9,3299.9,,13096,13802.1,13802.1,,656.8,656.8,656.8,,N
12/19/2025,06,,17184.2,17892.5,17892.5,,3186.7,3187.3,3187.3,,13320.4,14028.1,14028.1,,677.1,677.1,677.1,,N
12/19/2025,06,,17455,18175.8,18175.8,,3169.6,3170.6,3170.6,,13586.9,14306.7,14306.7,,698.5,698.5,698.5,,N
12/19/2025,06,,17505.2,18220.7,18220.7,,3178.9,3179.9,3179.9,,13621.9,14336.4,14336.4,,704.4,704.4,704.4,,N
12/19/2025,06,,16571,17272.1,17272.1,,3161.8,3161.8,3161.8,,12778.1,13479.2,13479.2,,631.1,631.1,631.1,,N
12/19/2025,06,,16507.5,17206,17206,,3214.1,3214.1,3214.1,,12643.8,13342.3,13342.3,,649.6,649.6,649.6,,N
12/19/2025,06,,16189,16919.6,16919.6,,3314.2,3351.8,3351.8,,12248.4,12941.4,12941.4,,626.4,626.4,626.4,,N
12/19/2025,06,,16166.6,16898.9,16898.9,,3316,3353.6,3353.6,,12223.4,12918.1,12918.1,,627.2,627.2,627.2,,N
12/19/2025,06,,16088.8,16782.4,16782.4,,3388.2,3388.3,3388.3,,12108.2,12801.7,12801.7,,592.4,592.4,592.4,,N
12/19/2025,06,,16116.3,16813.4,16813.4,,3383.4,3383.5,3383.5,,12172.7,12869.7,12869.7,,560.2,560.2,560.2,,N
12/19/2025,06,,16356.6,17060.8,17060.8,,3296.9,3297.1,3297.1,,12553.2,13257.2,13257.2,,506.5,506.5,506.5,,N
12/19/2025,06,,16249.3,16953.1,16953.1,,3231.7,3231.8,3231.8,,12533.4,13237.1,13237.1,,484.2,484.2,484.2,,N
12/19/2025,06,,16288.7,16994.8,16994.8,,3257.1,3257.2,3257.2,,12545.9,13251.9,13251.9,,485.7,485.7,485.7,,N
12/19/2025,06,,16598.6,17324.1,17324.1,,3187.1,3187.2,3187.2,,12878.4,13603.8,13603.8,,533.1,533.1,533.1,,N
12/19/2025,06,,16350.7,17068.9,17068.9,,3216.6,3216.7,3216.7,,12596.9,13315,13315,,537.2,537.2,537.2,,N
12/19/2025,06,,16322.8,17038.5,17038.5,,3232.9,3233,3233,,12564.8,13280.4,13280.4,,525.1,525.1,525.1,,N
12/19/2025,06,,16017.8,16711.6,16711.6,,3153.4,3153.6,3153.6,,12315.4,13009,13009,,549,549,549,,N
12/19/2025,06,,15879.1,16562.2,16562.2,,3105.8,3105.9,3105.9,,12238.2,12921.2,12921.2,,535.1,535.1,535.1,,N
12/19/2025,06,,15426.5,16095.2,16095.2,,3062,3062,3062,,11863,12531.7,12531.7,,501.5,501.5,501.5,,N
12/19/2025,06,,15416.4,16090.3,16090.3,,3086.1,3096.6,3096.6,,11824.5,12487.9,12487.9,,505.8,505.8,505.8,,N
12/19/2025,06,,15728.1,16267.8,16267.8,,3145.1,3158.6,3158.6,,12115.9,12642.1,12642.1,,467.1,467.1,467.1,,N
12/19/2025,06,,17562.9,18171.4,16324.1,,3626.7,3657.2,3176,,13306.6,13884.6,12677.6,,629.6,629.6,470.5,,N
12/19/2025,06,,17699.7,18310.3,16469.8,,3583.7,3620.9,3141.9,,13494.5,14067.9,12864.1,,621.5,621.5,463.8,,N
12/19/2025,06,,18095,18720.6,16886.6,,3547.7,3577.8,3099.9,,13911.6,14507.1,13305.8,,635.7,635.7,480.9,,N
12/19/2025,06,,18004.9,18608.7,16792.6,,3444.7,3454.6,2995.6,,13924.5,14518.4,13316,,635.7,635.7,481,,N
12/19/2025,06,,18165.4,18753.2,16960.4,,3420.7,3423.9,2970.8,,14118.3,14702.9,13517,,626.4,626.4,472.6,,N
12/19/2025,06,,18147.2,18719.5,16943.5,,3359.8,3363,2913.8,,14161.8,14730.1,13555.8,,625.6,626.4,473.9,,N
12/19/2025,06,,18292,18876.7,17121,,3381.1,3382.5,2939.6,,14243,14825.5,13665.4,,667.9,668.7,516,,N
12/19/2025,06,,18242.4,18828.9,17101.8,,3172.3,3172.5,2742.5,,14323,14908.5,13762.6,,747.1,747.9,596.7,,N
12/19/2025,06,,17904.9,18491.7,16791.1,,3342,3353.3,2931.7,,13850,14424.8,13295,,712.9,713.6,564.4,,N
12/19/2025,06,,18013.6,18627.8,16966.7,,3568.6,3593.2,3179.6,,13720.1,14309,13205.3,,724.9,725.6,581.8,,N
12/19/2025,06,,18161.7,18773.5,17151.8,,3730.4,3761.9,3356.8,,13671.8,14251.4,13176.3,,759.5,760.2,618.7,,N
12/19/2025,06,,18179,18821.4,17248.2,,3816.6,3866,3469.1,,13567.7,14159.8,13119.2,,794.7,795.6,659.9,,N
12/19/2025,06,,17771.6,18409.5,16890.3,,4227.7,4289.3,3904.4,,12799.6,13375.2,12371.6,,744.3,745,614.3,,N
12/19/2025,06,,17228.3,17833.4,16386.3,,4178.5,4235.6,3870.1,,12233.1,12780.1,11824.9,,816.7,817.7,691.3,,N
12/19/2025,06,,16272.5,16885.9,15526.7,,4267.2,4332.7,3989.9,,11267.4,11814.3,10916.3,,737.9,738.9,620.5,,N
12/19/2025,06,,16124.5,16780.5,15512,,4360.6,4360.6,4040.2,,11136.6,11792.6,10955,,627.3,627.3,516.8,,N
12/19/2025,06,,16745.6,17321.4,16116.3,,4436,4442.7,4137.5,,11841.7,12410.8,11614,,467.9,467.9,364.8,,N
12/19/2025,06,,17287.8,17866.7,16699,,4427.3,4434.5,4137.4,,12387.7,12959.4,12187.6,,472.8,472.8,374,,N
12/19/2025,06,,17510.8,18102.5,16970.5,,4267.8,4272.5,3987.1,,12785.2,13372.2,12619.3,,457.8,457.8,364.1,,N
12/19/2025,06,,17516.2,17979.3,16853.5,,4267.8,3861.6,3577.9,,12790.6,13623.8,12875.9,,457.8,493.9,399.7,,N
12/19/2025,06,,17516.2,19421.1,18296.6,,4267.8,4009.6,3725.4,,12790.6,14942.8,14190.5,,457.8,468.7,380.7,,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,06,17912.95,17516.2,19421.1,18296.6,4027.68,4267.8,4009.6,3725.4,13414.99,12790.6,14942.8,14190.5,470.28,457.8,468.7,380.7,19404.22,N
12/19/2025,07,,9018.9,11570.8,6524.9,,2518.9,3318.3,2001.5,,5803.9,7385.1,4095.9,,696.1,867.4,427.5,,N
12/19/2025,07,,10817.5,11575.5,6560.4,,2919,3323,2010.7,,7041.8,7385.1,4118.9,,856.7,867.4,430.8,,N
12/19/2025,07,,10831.2,11589.2,6546.5,,2919,3323,2003.2,,7041.3,7384.6,4100.6,,870.9,881.6,442.7,,N
12/19/2025,07,,10829.4,11587.4,6530.7,,2919,3323,1999.9,,7053.7,7397,4103.9,,856.7,867.4,426.9,,N
12/19/2025,07,,10817,11575,6511.7,,2919,3323,1997.9,,7041.3,7384.6,4087.1,,856.7,867.4,426.7,,N
12/19/2025,07,,10672.7,11400.9,6365.3,,2852.5,3235,1916.8,,6933.3,7268.1,3989,,886.9,897.8,459.5,,N
12/19/2025,07,,11801.9,12630.4,7262.9,,2989.8,3360.7,1961.9,,7946.4,8389.8,4888.8,,865.7,879.9,412.2,,N
12/19/2025,07,,11797.1,12625.6,7233.9,,2997,3367.9,1963.3,,7946.4,8389.8,4872.5,,853.7,867.9,398.1,,N
12/19/2025,07,,11798.7,12632.9,7213.2,,2997,3373.6,1962,,7948,8391.4,4855.5,,853.7,867.9,395.7,,N
12/19/2025,07,,11778.2,12612.4,7174.1,,3007.7,3384.3,1967.3,,7916.8,8360.2,4812.8,,853.7,867.9,394,,N
12/19/2025,07,,11778.2,12612.4,7153.4,,3007.7,3384.3,1962.3,,7916.8,8360.2,4798.4,,853.7,867.9,392.7,,N
12/19/2025,07,,12243.5,13103.1,7478.9,,3076.9,3455.9,1991.9,,8307.6,8773.1,5103,,859,874.1,384,,N
12/19/2025,07,,11636.1,12306.2,6893.8,,3219.3,3466.9,2055.4,,7664.8,8087.3,4559.5,,752,752,278.9,,N
12/19/2025,07,,11634,12306.2,6878.6,,3219.3,3466.9,2051.2,,7662.7,8087.3,4549.4,,752,752,278,,N
12/19/2025,07,,11634,12306.2,6871.7,,3219.3,3466.9,2049.6,,7662.7,8087.3,4545,,752,752,277.1,,N
12/19/2025,07,,11934.7,12306.2,6855.6,,3444.7,3466.9,2045.5,,7738,8087.3,4534.6,,752,752,275.5,,N
12/19/2025,07,,11941.3,12314.6,6852.6,,3451.3,3475.3,2050.8,,7738,8087.3,4527.1,,752,752,274.7,,N
12/19/2025,07,,11229.1,11575.6,6425.8,,3361.3,3381.9,2037.6,,7177.8,7503.7,4149.3,,690,690,238.9,,N
12/19/2025,07,,11870.2,12258.5,6837.6,,3664.7,3707.2,2292.3,,7447.5,7793.3,4262.2,,758,758,283.1,,N
12/19/2025,07,,11856.4,12244.7,6850.3,,3664.7,3707.2,2299.9,,7446.4,7792.2,4277.5,,745.3,745.3,272.9,,N
12/19/2025,07,,13523.3,14007.8,8003.8,,3549.9,3579,2017.1,,9050.4,9505.8,5588.7,,923,923,398,,N
12/19/2025,07,,13527.3,14011.8,8027.6,,3549.9,3579,2022.1,,9056.7,9512.1,5608,,920.7,920.7,397.5,,N
12/19/2025,07,,13518.2,14002.7,8054.6,,3549.9,3579,2031.4,,9058.1,9513.5,5632.9,,910.2,910.2,390.3,,N
12/19/2025,07,,13860.5,14366.9,8334,,3508.1,3534,1964.4,,9401.3,9881.8,5945.5,,951.1,951.1,424.1,,N
12/19/2025,07,,13750.8,14256.2,8286.2,,3511.3,3539,1985.9,,9356.5,9834.2,5938.7,,883,883,361.6,,N
12/19/2025,07,,13751.3,14256.7,8338.4,,3511.3,3539,1999,,9357,9834.7,5973.7,,883,883,365.7,,N
12/19/2025,07,,13750.8,14256.2,8384.2,,3511.3,3539,2011.4,,9356.5,9834.2,6003,,883,883,369.8,,N
12/19/2025,07,,13750.8,14256.2,8419.4,,3511.3,3539,2020.3,,9356.5,9834.2,6026.2,,883,883,372.9,,N
12/19/2025,07,,13788.9,14294.3,8492.6,,3549.4,3577.1,2067.7,,9356.5,9834.2,6049,,883,883,375.9,,N
12/19/2025,07,,14105,14627.1,8729.4,,3726.5,3769.8,2235.9,,9477.3,9956.1,6107.6,,901.2,901.2,385.9,,N
12/19/2025,07,,12944.3,13382,7998.1,,3247.1,3279,1878.2,,8786.3,9192.1,5680.1,,910.9,910.9,439.8,,N
12/19/2025,07,,12945,13382.7,8017.3,,3247.1,3279,1883.5,,8787,9192.8,5692.2,,910.9,910.9,441.6,,N
12/19/2025,07,,12945,13382.7,8026.9,,3247.1,3279,1886.1,,8787,9192.8,5698.3,,910.9,910.9,442.5,,N
12/19/2025,07,,12945,13382.7,8040.3,,3247.1,3279,1889.6,,8787,9192.8,5706.6,,910.9,910.9,444.1,,N
12/19/2025,07,,12945,13382.7,8051.9,,3247.1,3279,1892.3,,8787,9192.8,5714.8,,910.9,910.9,444.8,,N
