DeliveryDate,DeliveryHour,DeliveryInterval,RepeatedHourFlag,ASType,MCPC
12/25/2025,8,4,N,RRS,0.03
12/25/2025,8,3,N,ECRS,0.06
12/25/2025,8,3,N,NSPIN,0.25
12/25/2025,8,3,N,REGDN,0.36
12/25/2025,8,3,N,REGUP,0
12/25/2025,8,3,N,RRS,0.03
12/25/2025,8,2,N,ECRS,0.06
12/25/2025,8,2,N,NSPIN,0.25
12/25/2025,8,2,N,REGDN,0.35
12/25/2025,8,2,N,REGUP,0
12/25/2025,8,2,N,RRS,0.03
12/25/2025,8,1,N,ECRS,0.06
12/25/2025,8,1,N,NSPIN,0.25
12/25/2025,8,1,N,REGDN,0.39
12/25/2025,8,1,N,REGUP,0
12/25/2025,8,1,N,RRS,0.03
12/25/2025,9,4,N,ECRS,0.06
12/25/2025,9,4,N,NSPIN,0.25
12/25/2025,9,4,N,REGDN,0.16
12/25/2025,9,4,N,REGUP,0
12/25/2025,9,4,N,RRS,0.03
12/25/2025,9,3,N,ECRS,0.06
12/25/2025,9,3,N,NSPIN,0.25
12/25/2025,9,3,N,REGDN,0.01
12/25/2025,9,3,N,REGUP,0
12/25/2025,9,3,N,RRS,0.03
12/25/2025,9,2,N,ECRS,0.06
12/25/2025,9,2,N,NSPIN,0.25
12/25/2025,9,2,N,REGDN,0.31
12/25/2025,9,2,N,REGUP,0
12/25/2025,9,2,N,RRS,0.03
12/25/2025,9,1,N,ECRS,0.06
12/25/2025,9,1,N,NSPIN,0.25
12/25/2025,9,1,N,REGDN,0.37
12/25/2025,9,1,N,REGUP,0
12/25/2025,9,1,N,RRS,0.03
12/25/2025,10,4,N,ECRS,0.04
12/25/2025,10,4,N,NSPIN,0.14
12/25/2025,10,4,N,REGDN,0.05
12/25/2025,10,4,N,REGUP,0
12/25/2025,10,4,N,RRS,0.02
12/25/2025,10,3,N,ECRS,0.04
12/25/2025,10,3,N,NSPIN,0.15
12/25/2025,10,3,N,REGDN,0.02
12/25/2025,10,3,N,REGUP,0
12/25/2025,10,3,N,RRS,0.02
12/25/2025,10,2,N,ECRS,0.04
12/25/2025,10,2,N,NSPIN,0.18
12/25/2025,10,2,N,REGDN,0.01
12/25/2025,10,2,N,REGUP,0
12/25/2025,10,2,N,RRS,0.02
12/25/2025,10,1,N,ECRS,0.05
12/25/2025,10,1,N,NSPIN,0.2
12/25/2025,10,1,N,REGDN,0.22
12/25/2025,10,1,N,REGUP,0
12/25/2025,10,1,N,RRS,0.02
12/25/2025,11,4,N,ECRS,0.02
12/25/2025,11,4,N,NSPIN,0.11
12/25/2025,11,4,N,REGDN,0.2
12/25/2025,11,4,N,REGUP,0
12/25/2025,11,4,N,RRS,0.01
12/25/2025,11,3,N,ECRS,0.02
12/25/2025,11,3,N,NSPIN,0.11
12/25/2025,11,3,N,REGDN,0.1
12/25/2025,11,3,N,REGUP,0
12/25/2025,11,3,N,RRS,0.01
12/25/2025,11,2,N,ECRS,0.01
12/25/2025,11,2,N,NSPIN,0.11
12/25/2025,11,2,N,REGDN,0
12/25/2025,11,2,N,REGUP,0
12/25/2025,11,2,N,RRS,0.01
12/25/2025,11,1,N,ECRS,0.02
12/25/2025,11,1,N,NSPIN,0.12
12/25/2025,11,1,N,REGDN,0.06
12/25/2025,11,1,N,REGUP,0.02
12/25/2025,11,1,N,RRS,0.02
12/25/2025,12,4,N,ECRS,0.01
12/25/2025,12,4,N,NSPIN,0.12
12/25/2025,12,4,N,REGDN,0.24
12/25/2025,12,4,N,REGUP,0
12/25/2025,12,4,N,RRS,0.01
12/25/2025,12,3,N,ECRS,0.01
12/25/2025,12,3,N,NSPIN,0.13
12/25/2025,12,3,N,REGDN,0.1
12/25/2025,12,3,N,REGUP,0
12/25/2025,12,3,N,RRS,0
12/25/2025,12,2,N,ECRS,0.01
12/25/2025,12,2,N,NSPIN,0.15
12/25/2025,12,2,N,REGDN,0.15
12/25/2025,12,2,N,REGUP,0
12/25/2025,12,2,N,RRS,0
12/25/2025,12,1,N,ECRS,0.01
12/25/2025,12,1,N,NSPIN,0.16
12/25/2025,12,1,N,REGDN,0.12
12/25/2025,12,1,N,REGUP,0
12/25/2025,12,1,N,RRS,0.01
12/25/2025,13,4,N,ECRS,0.01
12/25/2025,13,4,N,NSPIN,0.13
12/25/2025,13,4,N,REGDN,0.18
12/25/2025,13,4,N,REGUP,0
12/25/2025,13,4,N,RRS,0.01
12/25/2025,13,3,N,ECRS,0.01
12/25/2025,13,3,N,NSPIN,0.1
12/25/2025,13,3,N,REGDN,0.23
12/25/2025,13,3,N,REGUP,0
12/25/2025,13,3,N,RRS,0.01
12/25/2025,13,2,N,ECRS,0.01
12/25/2025,13,2,N,NSPIN,0.11
12/25/2025,13,2,N,REGDN,0.21
12/25/2025,13,2,N,REGUP,0
12/25/2025,13,2,N,RRS,0.01
12/25/2025,13,1,N,ECRS,0.01
12/25/2025,13,1,N,NSPIN,0.11
12/25/2025,13,1,N,REGDN,0.11
12/25/2025,13,1,N,REGUP,0
12/25/2025,13,1,N,RRS,0.01
12/25/2025,14,4,N,ECRS,0.02
12/25/2025,14,4,N,NSPIN,0.07
12/25/2025,14,4,N,REGDN,0.37
12/25/2025,14,4,N,REGUP,0
12/25/2025,14,4,N,RRS,0.01
12/25/2025,14,3,N,ECRS,0.02
12/25/2025,14,3,N,NSPIN,0.07
12/25/2025,14,3,N,REGDN,0.39
12/25/2025,14,3,N,REGUP,0
12/25/2025,14,3,N,RRS,0.01
12/25/2025,14,2,N,ECRS,0.02
12/25/2025,14,2,N,NSPIN,0.08
12/25/2025,14,2,N,REGDN,0.34
12/25/2025,14,2,N,REGUP,0
12/25/2025,14,2,N,RRS,0.01
12/25/2025,14,1,N,ECRS,0.02
12/25/2025,14,1,N,NSPIN,0.08
12/25/2025,14,1,N,REGDN,0.29
12/25/2025,14,1,N,REGUP,0
12/25/2025,14,1,N,RRS,0.01
12/25/2025,15,4,N,ECRS,0.01
12/25/2025,15,4,N,NSPIN,0.04
12/25/2025,15,4,N,REGDN,0.18
12/25/2025,15,4,N,REGUP,0
12/25/2025,15,4,N,RRS,0.01
12/25/2025,15,3,N,ECRS,0.01
12/25/2025,15,3,N,NSPIN,0.04
12/25/2025,15,3,N,REGDN,0.23
12/25/2025,15,3,N,REGUP,0
12/25/2025,15,3,N,RRS,0.01
12/25/2025,15,2,N,ECRS,0.01
12/25/2025,15,2,N,NSPIN,0.05
12/25/2025,15,2,N,REGDN,0.25
12/25/2025,15,2,N,REGUP,0
12/25/2025,15,2,N,RRS,0.01
12/25/2025,15,1,N,ECRS,0.01
12/25/2025,15,1,N,NSPIN,0.06
12/25/2025,15,1,N,REGDN,0.28
12/25/2025,15,1,N,REGUP,0
12/25/2025,15,1,N,RRS,0.01
12/25/2025,16,4,N,ECRS,0.01
12/25/2025,16,4,N,NSPIN,0.02
12/25/2025,16,4,N,REGDN,0.63
12/25/2025,16,4,N,REGUP,0
12/25/2025,16,4,N,RRS,0
12/25/2025,16,3,N,ECRS,0.01
12/25/2025,16,3,N,NSPIN,0.02
12/25/2025,16,3,N,REGDN,0.74
12/25/2025,16,3,N,REGUP,0
12/25/2025,16,3,N,RRS,0
12/25/2025,16,2,N,ECRS,0.01
12/25/2025,16,2,N,NSPIN,0.03
12/25/2025,16,2,N,REGDN,0.28
12/25/2025,16,2,N,REGUP,0
12/25/2025,16,2,N,RRS,0
12/25/2025,16,1,N,ECRS,0.01
12/25/2025,16,1,N,NSPIN,0.03
12/25/2025,16,1,N,REGDN,1.69
12/25/2025,16,1,N,REGUP,0
12/25/2025,16,1,N,RRS,0
12/25/2025,17,4,N,ECRS,0.01
12/25/2025,17,4,N,NSPIN,0.05
12/25/2025,17,4,N,REGDN,0.76
12/25/2025,17,4,N,REGUP,0.01
12/25/2025,17,4,N,RRS,0.01
12/25/2025,17,3,N,ECRS,0.01
12/25/2025,17,3,N,NSPIN,0.02
12/25/2025,17,3,N,REGDN,0.85
12/25/2025,17,3,N,REGUP,0
12/25/2025,17,3,N,RRS,0
12/25/2025,17,2,N,ECRS,0
12/25/2025,17,2,N,NSPIN,0.01
12/25/2025,17,2,N,REGDN,0.56
12/25/2025,17,2,N,REGUP,0
12/25/2025,17,2,N,RRS,0
12/25/2025,17,1,N,ECRS,0
12/25/2025,17,1,N,NSPIN,0.01
12/25/2025,17,1,N,REGDN,0.54
12/25/2025,17,1,N,REGUP,0
12/25/2025,17,1,N,RRS,0
12/25/2025,18,4,N,ECRS,0.1
12/25/2025,18,4,N,NSPIN,0.25
12/25/2025,18,4,N,REGDN,0.85
12/25/2025,18,4,N,REGUP,0
12/25/2025,18,4,N,RRS,0.07
12/25/2025,18,3,N,ECRS,0.09
12/25/2025,18,3,N,NSPIN,0.25
12/25/2025,18,3,N,REGDN,0.73
12/25/2025,18,3,N,REGUP,0
12/25/2025,18,3,N,RRS,0.07
12/25/2025,18,2,N,ECRS,0.1
12/25/2025,18,2,N,NSPIN,0.25
12/25/2025,18,2,N,REGDN,0.73
12/25/2025,18,2,N,REGUP,0
12/25/2025,18,2,N,RRS,0.08
12/25/2025,18,1,N,ECRS,0.07
12/25/2025,18,1,N,NSPIN,0.25
12/25/2025,18,1,N,REGDN,0.72
12/25/2025,18,1,N,REGUP,0.01
12/25/2025,18,1,N,RRS,0.04
12/25/2025,19,4,N,ECRS,0.06
12/25/2025,19,4,N,NSPIN,0.25
12/25/2025,19,4,N,REGDN,2.24
12/25/2025,19,4,N,REGUP,0
12/25/2025,19,4,N,RRS,0.03
12/25/2025,19,3,N,ECRS,0.07
12/25/2025,19,3,N,NSPIN,0.25
12/25/2025,19,3,N,REGDN,1.22
12/25/2025,19,3,N,REGUP,0
12/25/2025,19,3,N,RRS,0.04
12/25/2025,19,2,N,ECRS,0.07
12/25/2025,19,2,N,NSPIN,0.25
12/25/2025,19,2,N,REGDN,1.49
12/25/2025,19,2,N,REGUP,0
12/25/2025,19,2,N,RRS,0.04
12/25/2025,19,1,N,ECRS,0.07
12/25/2025,19,1,N,NSPIN,0.3
12/25/2025,19,1,N,REGDN,1.37
12/25/2025,19,1,N,REGUP,0
12/25/2025,19,1,N,RRS,0.05
12/25/2025,20,4,N,ECRS,0.06
12/25/2025,20,4,N,NSPIN,0.25
12/25/2025,20,4,N,REGDN,1.91
12/25/2025,20,4,N,REGUP,0
12/25/2025,20,4,N,RRS,0.03
12/25/2025,20,3,N,ECRS,0.06
12/25/2025,20,3,N,NSPIN,0.25
12/25/2025,20,3,N,REGDN,1.74
12/25/2025,20,3,N,REGUP,0
12/25/2025,20,3,N,RRS,0.03
12/25/2025,20,2,N,ECRS,0.06
12/25/2025,20,2,N,NSPIN,0.25
12/25/2025,20,2,N,REGDN,1.58
12/25/2025,20,2,N,REGUP,0
12/25/2025,20,2,N,RRS,0.03
12/25/2025,20,1,N,ECRS,0.06
12/25/2025,20,1,N,NSPIN,0.25
12/25/2025,20,1,N,REGDN,1.8
12/25/2025,20,1,N,REGUP,0
12/25/2025,20,1,N,RRS,0.03
12/25/2025,21,4,N,ECRS,0.04
12/25/2025,21,4,N,NSPIN,0.25
12/25/2025,21,4,N,REGDN,0.8
12/25/2025,21,4,N,REGUP,0
12/25/2025,21,4,N,RRS,0.03
12/25/2025,21,3,N,ECRS,0.03
12/25/2025,21,3,N,NSPIN,0.25
12/25/2025,21,3,N,REGDN,0.73
12/25/2025,21,3,N,REGUP,0
12/25/2025,21,3,N,RRS,0.03
12/25/2025,21,2,N,ECRS,0.03
12/25/2025,21,2,N,NSPIN,0.25
12/25/2025,21,2,N,REGDN,0.58
12/25/2025,21,2,N,REGUP,0
12/25/2025,21,2,N,RRS,0.03
12/25/2025,21,1,N,ECRS,0.03
12/25/2025,21,1,N,NSPIN,0.25
12/25/2025,21,1,N,REGDN,1.35
12/25/2025,21,1,N,REGUP,0
12/25/2025,21,1,N,RRS,0.03
12/25/2025,22,4,N,ECRS,0.03
12/25/2025,22,4,N,NSPIN,0.22
12/25/2025,22,4,N,REGDN,0.83
12/25/2025,22,4,N,REGUP,0
12/25/2025,22,4,N,RRS,0.03
12/25/2025,22,3,N,ECRS,0.03
12/25/2025,22,3,N,NSPIN,0.23
12/25/2025,22,3,N,REGDN,0.5
12/25/2025,22,3,N,REGUP,0
12/25/2025,22,3,N,RRS,0.03
12/25/2025,22,2,N,ECRS,0.04
12/25/2025,22,2,N,NSPIN,0.25
12/25/2025,22,2,N,REGDN,1.11
12/25/2025,22,2,N,REGUP,0
12/25/2025,22,2,N,RRS,0.03
12/25/2025,22,1,N,ECRS,0.03
12/25/2025,22,1,N,NSPIN,0.25
12/25/2025,22,1,N,REGDN,0.78
12/25/2025,22,1,N,REGUP,0
12/25/2025,22,1,N,RRS,0.03
12/25/2025,23,4,N,ECRS,0.02
12/25/2025,23,4,N,NSPIN,0.15
12/25/2025,23,4,N,REGDN,0.08
12/25/2025,23,4,N,REGUP,0
12/25/2025,23,4,N,RRS,0.02
12/25/2025,23,3,N,ECRS,0.02
12/25/2025,23,3,N,NSPIN,0.15
12/25/2025,23,3,N,REGDN,0.05
12/25/2025,23,3,N,REGUP,0
12/25/2025,23,3,N,RRS,0.02
12/25/2025,23,2,N,ECRS,0.02
12/25/2025,23,2,N,NSPIN,0.18
12/25/2025,23,2,N,REGDN,0.2
12/25/2025,23,2,N,REGUP,0
12/25/2025,23,2,N,RRS,0.02
12/25/2025,23,1,N,ECRS,0.02
12/25/2025,23,1,N,NSPIN,0.15
12/25/2025,23,1,N,REGDN,0.04
12/25/2025,23,1,N,REGUP,0
12/25/2025,23,1,N,RRS,0.02
12/25/2025,24,4,N,ECRS,0.01
12/25/2025,24,4,N,NSPIN,0.11
12/25/2025,24,4,N,REGDN,0.03
12/25/2025,24,4,N,REGUP,0
12/25/2025,24,4,N,RRS,0.01
12/25/2025,24,3,N,ECRS,0.01
12/25/2025,24,3,N,NSPIN,0.11
12/25/2025,24,3,N,REGDN,0.08
12/25/2025,24,3,N,REGUP,0
12/25/2025,24,3,N,RRS,0.01
12/25/2025,24,2,N,ECRS,0.02
12/25/2025,24,2,N,NSPIN,0.12
12/25/2025,24,2,N,REGDN,0
12/25/2025,24,2,N,REGUP,0
12/25/2025,24,2,N,RRS,0.02
12/25/2025,24,1,N,ECRS,0.02
12/25/2025,24,1,N,NSPIN,0.13
12/25/2025,24,1,N,REGDN,0.01
12/25/2025,24,1,N,REGUP,0
12/25/2025,24,1,N,RRS,0.02
12/26/2025,1,4,N,ECRS,0.01
12/26/2025,1,4,N,NSPIN,0.05
12/26/2025,1,4,N,REGDN,0
12/26/2025,1,4,N,REGUP,0
12/26/2025,1,4,N,RRS,0
12/26/2025,1,3,N,ECRS,0.01
12/26/2025,1,3,N,NSPIN,0.07
12/26/2025,1,3,N,REGDN,0
12/26/2025,1,3,N,REGUP,0
12/26/2025,1,3,N,RRS,0.01
12/26/2025,1,2,N,ECRS,0.01
12/26/2025,1,2,N,NSPIN,0.09
12/26/2025,1,2,N,REGDN,0.01
12/26/2025,1,2,N,REGUP,0
12/26/2025,1,2,N,RRS,0.01
12/26/2025,1,1,N,ECRS,0.01
12/26/2025,1,1,N,NSPIN,0.1
12/26/2025,1,1,N,REGDN,0.01
12/26/2025,1,1,N,REGUP,0
12/26/2025,1,1,N,RRS,0.01
12/26/2025,2,4,N,ECRS,0.01
12/26/2025,2,4,N,NSPIN,0.03
12/26/2025,2,4,N,REGDN,0.08
12/26/2025,2,4,N,REGUP,0
12/26/2025,2,4,N,RRS,0
12/26/2025,2,3,N,ECRS,0.01
12/26/2025,2,3,N,NSPIN,0.03
12/26/2025,2,3,N,REGDN,0.04
12/26/2025,2,3,N,REGUP,0
12/26/2025,2,3,N,RRS,0
12/26/2025,2,2,N,ECRS,0.01
12/26/2025,2,2,N,NSPIN,0.03
12/26/2025,2,2,N,REGDN,0.02
12/26/2025,2,2,N,REGUP,0
12/26/2025,2,2,N,RRS,0
12/26/2025,2,1,N,ECRS,0.01
12/26/2025,2,1,N,NSPIN,0.04
12/26/2025,2,1,N,REGDN,0
12/26/2025,2,1,N,REGUP,0
12/26/2025,2,1,N,RRS,0.01
12/26/2025,3,4,N,ECRS,0.01
12/26/2025,3,4,N,NSPIN,0.02
12/26/2025,3,4,N,REGDN,0.08
12/26/2025,3,4,N,REGUP,0
12/26/2025,3,4,N,RRS,0
12/26/2025,3,3,N,ECRS,0.01
12/26/2025,3,3,N,NSPIN,0.03
12/26/2025,3,3,N,REGDN,0.12
12/26/2025,3,3,N,REGUP,0
12/26/2025,3,3,N,RRS,0
12/26/2025,3,2,N,ECRS,0.01
12/26/2025,3,2,N,NSPIN,0.03
12/26/2025,3,2,N,REGDN,0.11
12/26/2025,3,2,N,REGUP,0
12/26/2025,3,2,N,RRS,0
12/26/2025,3,1,N,ECRS,0.01
12/26/2025,3,1,N,NSPIN,0.03
12/26/2025,3,1,N,REGDN,0.08
12/26/2025,3,1,N,REGUP,0
12/26/2025,3,1,N,RRS,0
12/26/2025,4,4,N,ECRS,0.01
12/26/2025,4,4,N,NSPIN,0.03
12/26/2025,4,4,N,REGDN,0.12
12/26/2025,4,4,N,REGUP,0
12/26/2025,4,4,N,RRS,0
12/26/2025,4,3,N,ECRS,0.01
12/26/2025,4,3,N,NSPIN,0.03
12/26/2025,4,3,N,REGDN,0.11
12/26/2025,4,3,N,REGUP,0
12/26/2025,4,3,N,RRS,0
12/26/2025,4,2,N,ECRS,0.01
12/26/2025,4,2,N,NSPIN,0.03
12/26/2025,4,2,N,REGDN,0.12
12/26/2025,4,2,N,REGUP,0
12/26/2025,4,2,N,RRS,0
12/26/2025,4,1,N,ECRS,0.01
12/26/2025,4,1,N,NSPIN,0.03
12/26/2025,4,1,N,REGDN,0.08
12/26/2025,4,1,N,REGUP,0
12/26/2025,4,1,N,RRS,0
12/26/2025,5,4,N,ECRS,0.01
12/26/2025,5,4,N,NSPIN,0.03
12/26/2025,5,4,N,REGDN,0.19
12/26/2025,5,4,N,REGUP,0
12/26/2025,5,4,N,RRS,0
12/26/2025,5,3,N,ECRS,0.01
12/26/2025,5,3,N,NSPIN,0.03
12/26/2025,5,3,N,REGDN,0.14
12/26/2025,5,3,N,REGUP,0
12/26/2025,5,3,N,RRS,0
12/26/2025,5,2,N,ECRS,0.01
12/26/2025,5,2,N,NSPIN,0.03
12/26/2025,5,2,N,REGDN,0.09
12/26/2025,5,2,N,REGUP,0
12/26/2025,5,2,N,RRS,0
12/26/2025,5,1,N,ECRS,0.01
12/26/2025,5,1,N,NSPIN,0.03
12/26/2025,5,1,N,REGDN,0.19
12/26/2025,5,1,N,REGUP,0
12/26/2025,5,1,N,RRS,0
12/26/2025,6,4,N,ECRS,0.01
12/26/2025,6,4,N,NSPIN,0.04
12/26/2025,6,4,N,REGDN,1.23
12/26/2025,6,4,N,REGUP,0
12/26/2025,6,4,N,RRS,0.01
12/26/2025,6,3,N,ECRS,0.01
12/26/2025,6,3,N,NSPIN,0.04
12/26/2025,6,3,N,REGDN,1.49
12/26/2025,6,3,N,REGUP,0
12/26/2025,6,3,N,RRS,0.01
12/26/2025,6,2,N,ECRS,0.01
12/26/2025,6,2,N,NSPIN,0.02
12/26/2025,6,2,N,REGDN,0.75
12/26/2025,6,2,N,REGUP,0
12/26/2025,6,2,N,RRS,0
12/26/2025,6,1,N,ECRS,0.01
12/26/2025,6,1,N,NSPIN,0.02
12/26/2025,6,1,N,REGDN,0.28
12/26/2025,6,1,N,REGUP,0
12/26/2025,6,1,N,RRS,0
12/26/2025,7,4,N,ECRS,0.01
12/26/2025,7,4,N,NSPIN,0.1
12/26/2025,7,4,N,REGDN,0.19
12/26/2025,7,4,N,REGUP,0
12/26/2025,7,4,N,RRS,0.01
12/26/2025,7,3,N,ECRS,0.01
12/26/2025,7,3,N,NSPIN,0.08
12/26/2025,7,3,N,REGDN,0.08
12/26/2025,7,3,N,REGUP,0
12/26/2025,7,3,N,RRS,0.01
12/26/2025,7,2,N,ECRS,0.01
12/26/2025,7,2,N,NSPIN,0.05
12/26/2025,7,2,N,REGDN,0
12/26/2025,7,2,N,REGUP,0
12/26/2025,7,2,N,RRS,0
12/26/2025,7,1,N,ECRS,0.01
12/26/2025,7,1,N,NSPIN,0.05
12/26/2025,7,1,N,REGDN,0.05
12/26/2025,7,1,N,REGUP,0
12/26/2025,7,1,N,RRS,0.01
12/26/2025,8,4,N,ECRS,0.01
12/26/2025,8,4,N,NSPIN,0.04
12/26/2025,8,4,N,REGDN,0.17
12/26/2025,8,4,N,REGUP,0
12/26/2025,8,4,N,RRS,0.01
12/26/2025,8,3,N,ECRS,0.01
12/26/2025,8,3,N,NSPIN,0.05
12/26/2025,8,3,N,REGDN,0.39
12/26/2025,8,3,N,REGUP,0
12/26/2025,8,3,N,RRS,0.01
12/26/2025,8,2,N,ECRS,0.01
12/26/2025,8,2,N,NSPIN,0.07
12/26/2025,8,2,N,REGDN,0.43
12/26/2025,8,2,N,REGUP,0
12/26/2025,8,2,N,RRS,0.01
12/26/2025,8,1,N,ECRS,0.01
12/26/2025,8,1,N,NSPIN,0.04
12/26/2025,8,1,N,REGDN,0.36
12/26/2025,8,1,N,REGUP,0
12/26/2025,8,1,N,RRS,0.01
12/26/2025,9,4,N,ECRS,0
12/26/2025,9,4,N,NSPIN,0.01
12/26/2025,9,4,N,REGDN,0.63
12/26/2025,9,4,N,REGUP,0
12/26/2025,9,4,N,RRS,0
12/26/2025,9,3,N,ECRS,0
12/26/2025,9,3,N,NSPIN,0.01
12/26/2025,9,3,N,REGDN,0.57
12/26/2025,9,3,N,REGUP,0
12/26/2025,9,3,N,RRS,0
12/26/2025,9,2,N,ECRS,0.01
12/26/2025,9,2,N,NSPIN,0.02
12/26/2025,9,2,N,REGDN,0.05
12/26/2025,9,2,N,REGUP,0
12/26/2025,9,2,N,RRS,0
12/26/2025,9,1,N,ECRS,0.01
12/26/2025,9,1,N,NSPIN,0.04
12/26/2025,9,1,N,REGDN,0.16
12/26/2025,9,1,N,REGUP,0
12/26/2025,9,1,N,RRS,0.01
12/26/2025,10,4,N,ECRS,0
12/26/2025,10,4,N,NSPIN,0.01
12/26/2025,10,4,N,REGDN,0.75
12/26/2025,10,4,N,REGUP,0.01
12/26/2025,10,4,N,RRS,0
12/26/2025,10,3,N,ECRS,0
12/26/2025,10,3,N,NSPIN,0.01
12/26/2025,10,3,N,REGDN,0.01
12/26/2025,10,3,N,REGUP,0.01
12/26/2025,10,3,N,RRS,0
12/26/2025,10,2,N,ECRS,0
12/26/2025,10,2,N,NSPIN,0.01
12/26/2025,10,2,N,REGDN,0.11
12/26/2025,10,2,N,REGUP,0
12/26/2025,10,2,N,RRS,0
12/26/2025,10,1,N,ECRS,0
12/26/2025,10,1,N,NSPIN,0.01
12/26/2025,10,1,N,REGDN,0.25
12/26/2025,10,1,N,REGUP,0.01
12/26/2025,10,1,N,RRS,0
12/26/2025,11,4,N,ECRS,0
12/26/2025,11,4,N,NSPIN,0.01
12/26/2025,11,4,N,REGDN,0.91
12/26/2025,11,4,N,REGUP,0
12/26/2025,11,4,N,RRS,0
12/26/2025,11,3,N,ECRS,0
12/26/2025,11,3,N,NSPIN,0.01
12/26/2025,11,3,N,REGDN,0.38
12/26/2025,11,3,N,REGUP,0.01
12/26/2025,11,3,N,RRS,0
12/26/2025,11,2,N,ECRS,0
12/26/2025,11,2,N,NSPIN,0.01
12/26/2025,11,2,N,REGDN,0.28
12/26/2025,11,2,N,REGUP,0.01
12/26/2025,11,2,N,RRS,0
12/26/2025,11,1,N,ECRS,0
12/26/2025,11,1,N,NSPIN,0.01
12/26/2025,11,1,N,REGDN,0.27
12/26/2025,11,1,N,REGUP,0.01
12/26/2025,11,1,N,RRS,0
12/26/2025,12,4,N,ECRS,0
12/26/2025,12,4,N,NSPIN,0.02
12/26/2025,12,4,N,REGDN,0.15
12/26/2025,12,4,N,REGUP,0
12/26/2025,12,4,N,RRS,0
12/26/2025,12,3,N,ECRS,0.01
12/26/2025,12,3,N,NSPIN,0.02
12/26/2025,12,3,N,REGDN,1.24
12/26/2025,12,3,N,REGUP,0
12/26/2025,12,3,N,RRS,0
12/26/2025,12,2,N,ECRS,0.01
12/26/2025,12,2,N,NSPIN,0.02
12/26/2025,12,2,N,REGDN,2.06
12/26/2025,12,2,N,REGUP,0
12/26/2025,12,2,N,RRS,0
12/26/2025,12,1,N,ECRS,0
12/26/2025,12,1,N,NSPIN,0.01
12/26/2025,12,1,N,REGDN,1.51
12/26/2025,12,1,N,REGUP,0
12/26/2025,12,1,N,RRS,0
12/26/2025,13,4,N,ECRS,0
12/26/2025,13,4,N,NSPIN,0.04
12/26/2025,13,4,N,REGDN,0.24
12/26/2025,13,4,N,REGUP,0
12/26/2025,13,4,N,RRS,0.01
12/26/2025,13,3,N,ECRS,0
12/26/2025,13,3,N,NSPIN,0.03
12/26/2025,13,3,N,REGDN,0.49
12/26/2025,13,3,N,REGUP,0
12/26/2025,13,3,N,RRS,0
12/26/2025,13,2,N,ECRS,0
12/26/2025,13,2,N,NSPIN,0.03
12/26/2025,13,2,N,REGDN,0.41
12/26/2025,13,2,N,REGUP,0
12/26/2025,13,2,N,RRS,0
12/26/2025,13,1,N,ECRS,0
12/26/2025,13,1,N,NSPIN,0.02
12/26/2025,13,1,N,REGDN,3.45
12/26/2025,13,1,N,REGUP,0
12/26/2025,13,1,N,RRS,0
12/26/2025,14,4,N,ECRS,0
12/26/2025,14,4,N,NSPIN,0.03
12/26/2025,14,4,N,REGDN,3.2
12/26/2025,14,4,N,REGUP,0
12/26/2025,14,4,N,RRS,0
12/26/2025,14,3,N,ECRS,0
12/26/2025,14,3,N,NSPIN,0.03
12/26/2025,14,3,N,REGDN,0.89
12/26/2025,14,3,N,REGUP,0
12/26/2025,14,3,N,RRS,0
12/26/2025,14,2,N,ECRS,0
12/26/2025,14,2,N,NSPIN,0.03
12/26/2025,14,2,N,REGDN,0.05
12/26/2025,14,2,N,REGUP,0
12/26/2025,14,2,N,RRS,0
12/26/2025,14,1,N,ECRS,0
12/26/2025,14,1,N,NSPIN,0.02
12/26/2025,14,1,N,REGDN,0.1
12/26/2025,14,1,N,REGUP,0.01
12/26/2025,14,1,N,RRS,0
12/26/2025,15,4,N,ECRS,0
12/26/2025,15,4,N,NSPIN,0.01
12/26/2025,15,4,N,REGDN,1
12/26/2025,15,4,N,REGUP,0
12/26/2025,15,4,N,RRS,0
12/26/2025,15,3,N,ECRS,0
12/26/2025,15,3,N,NSPIN,0.01
12/26/2025,15,3,N,REGDN,3.72
12/26/2025,15,3,N,REGUP,0
12/26/2025,15,3,N,RRS,0
12/26/2025,15,2,N,ECRS,0
12/26/2025,15,2,N,NSPIN,0.01
12/26/2025,15,2,N,REGDN,1.92
12/26/2025,15,2,N,REGUP,0
12/26/2025,15,2,N,RRS,0
12/26/2025,15,1,N,ECRS,0
12/26/2025,15,1,N,NSPIN,0.01
12/26/2025,15,1,N,REGDN,0.43
12/26/2025,15,1,N,REGUP,0
12/26/2025,15,1,N,RRS,0
12/26/2025,16,4,N,ECRS,0
12/26/2025,16,4,N,NSPIN,0.01
12/26/2025,16,4,N,REGDN,7.41
12/26/2025,16,4,N,REGUP,0
12/26/2025,16,4,N,RRS,0
12/26/2025,16,3,N,ECRS,0
12/26/2025,16,3,N,NSPIN,0.01
12/26/2025,16,3,N,REGDN,5.29
12/26/2025,16,3,N,REGUP,0
12/26/2025,16,3,N,RRS,0
12/26/2025,16,2,N,ECRS,0
12/26/2025,16,2,N,NSPIN,0.01
12/26/2025,16,2,N,REGDN,5.88
12/26/2025,16,2,N,REGUP,0
12/26/2025,16,2,N,RRS,0
12/26/2025,16,1,N,ECRS,0
12/26/2025,16,1,N,NSPIN,0.01
