Date,HourEnding,TotalResourceMWZoneSouth,TotalResourceMWZoneNorth,TotalResourceMWZoneWest,TotalResourceMWZoneHouston,TotalIRRMWZoneSouth,TotalIRRMWZoneNorth,TotalIRRMWZoneWest,TotalIRRMWZoneHouston,TotalNewEquipResourceMWZoneSouth,TotalNewEquipResourceMWZoneNorth,TotalNewEquipResourceMWZoneWest,TotalNewEquipResourceMWZoneHouston
12/01/2025,13,9923,6022,764,3158,1130,1102,2548,163,960,2760,1375,1096
12/01/2025,13,9924,6022,764,3068,1130,1102,2536,163,960,2760,1375,1096
12/01/2025,13,9861,6022,764,3218,1094,1102,2256,163,960,2760,1375,1096
12/01/2025,13,9801,6022,764,3056,1277,1102,2495,163,960,2760,1375,1096
12/01/2025,13,9772,6022,764,3056,1249,1102,2462,163,960,2556,1375,1096
12/01/2025,13,9707,6022,764,3056,1239,1102,2462,163,960,2556,1375,1096
12/01/2025,13,9707,6022,764,3056,1239,1102,2462,163,960,2556,1375,1096
12/01/2025,13,9707,6022,764,3056,1239,1102,2453,163,960,2556,1375,1096
12/01/2025,13,9707,6022,764,3056,1239,1102,2439,163,960,2556,1375,1096
12/01/2025,13,9707,6014,764,3056,1239,1102,2420,163,960,2556,1375,1096
12/01/2025,13,9707,6014,764,3056,1239,1102,2420,163,960,2556,1375,1096
12/01/2025,14,9745,5931,669,3220,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,9745,5987,669,3220,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,9745,5987,669,3175,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,9745,5987,669,3220,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,9745,6005,669,3220,1149,1114,2238,163,1093,2760,1385,1256
12/01/2025,14,9913,6005,669,3220,1149,1114,2238,163,1093,2760,1385,1256
12/01/2025,14,10059,6153,669,3220,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,10059,6153,769,3220,1149,1114,2234,163,1093,2760,1385,1256
12/01/2025,14,10059,6238,769,3220,1149,1114,2247,163,1093,2760,1385,1256
12/01/2025,14,10059,6194,769,3220,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,14,10059,6273,762,3497,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,14,10069,6168,764,3497,1149,1114,2477,163,1083,2760,1385,1096
12/01/2025,14,9810,6022,764,3073,1149,1114,2461,163,960,2760,1375,1096
12/01/2025,14,9758,6022,764,3158,1130,1102,2472,163,960,2760,1375,1096
12/01/2025,14,9759,6022,764,3068,1130,1102,2460,163,960,2760,1375,1096
12/01/2025,14,9696,6022,764,3218,1094,1102,2256,163,960,2760,1375,1096
12/01/2025,14,9636,6022,764,3056,1277,1102,2495,163,960,2760,1375,1096
12/01/2025,14,9607,6022,764,3056,1249,1102,2462,163,960,2556,1375,1096
12/01/2025,14,9542,6022,764,3056,1239,1102,2462,163,960,2556,1375,1096
12/01/2025,14,9542,6022,764,3056,1239,1102,2462,163,960,2556,1375,1096
12/01/2025,14,9542,6022,764,3056,1239,1102,2453,163,960,2556,1375,1096
12/01/2025,14,9542,6022,764,3056,1239,1102,2439,163,960,2556,1375,1096
12/01/2025,14,9542,6014,764,3056,1239,1102,2420,163,960,2556,1375,1096
12/01/2025,14,9542,6014,764,3056,1239,1102,2420,163,960,2556,1375,1096
12/01/2025,15,9760,5891,669,3221,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,9760,5947,669,3221,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,9760,5947,669,3226,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,9760,5947,669,3271,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,9760,5965,669,3271,1138,1114,2248,163,1093,2760,1385,1256
12/01/2025,15,9928,5965,669,3271,1138,1114,2248,163,1093,2760,1385,1256
12/01/2025,15,9980,6113,669,3271,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,9980,6113,769,3271,1138,1114,2244,163,1093,2760,1385,1256
12/01/2025,15,9980,6218,769,3271,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,15,10059,6194,769,3221,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,15,10059,6273,762,3494,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,15,10069,6168,764,3494,1149,1114,2477,163,1073,2760,1385,1096
12/01/2025,15,9810,6022,764,3071,1149,1114,2461,163,950,2760,1375,1096
12/01/2025,15,9758,6022,764,3156,1130,1102,2472,163,950,2760,1375,1096
12/01/2025,15,9759,6022,764,3066,1130,1102,2460,163,950,2760,1375,1096
12/01/2025,15,9696,6022,764,3216,1094,1102,2256,163,950,2760,1375,1096
12/01/2025,15,9636,6022,764,3054,1277,1102,2495,163,950,2760,1375,1096
12/01/2025,15,9607,6022,764,3054,1249,1102,2462,163,950,2556,1375,1096
12/01/2025,15,9542,6022,764,3054,1239,1102,2462,163,950,2556,1375,1096
12/01/2025,15,9542,6022,764,3054,1239,1102,2462,163,950,2556,1375,1096
12/01/2025,15,9542,6022,764,3054,1239,1102,2453,163,950,2556,1375,1096
12/01/2025,15,9542,6022,764,3054,1239,1102,2439,163,950,2556,1375,1096
12/01/2025,15,9542,6014,764,3054,1239,1102,2420,163,950,2556,1375,1096
12/01/2025,15,9542,6014,764,3054,1239,1102,2420,163,950,2556,1375,1096
12/01/2025,16,9760,5891,661,3221,902,1114,2241,163,1093,2760,1385,1256
12/01/2025,16,9760,5947,661,3221,902,1114,2241,163,1093,2760,1385,1256
12/01/2025,16,9760,5947,661,3226,902,1114,2241,163,1093,2760,1385,1256
12/01/2025,16,9760,5947,661,3271,902,1114,2241,163,1093,2760,1385,1256
12/01/2025,16,9760,5947,661,3271,902,1114,2232,163,1093,2760,1385,1256
12/01/2025,16,9928,5947,661,3271,902,1114,2232,163,1093,2760,1385,1256
12/01/2025,16,9980,6095,661,3271,902,1114,2241,163,1093,2760,1385,1256
12/01/2025,16,9980,6095,761,3271,902,1114,2228,163,1093,2760,1385,1256
12/01/2025,16,9980,6218,769,3271,1138,1114,2257,163,1093,2760,1385,1256
12/01/2025,16,10059,6194,769,3221,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,16,10059,6273,762,3220,1149,1114,2477,163,1093,2760,1385,1256
12/01/2025,16,10069,6168,764,3220,1149,1114,2477,163,1073,2760,1385,1096
12/01/2025,16,9810,6022,764,3071,1149,1114,2461,163,950,2760,1375,1096
12/01/2025,16,9758,6022,764,3156,1130,1102,2472,163,950,2760,1375,1096
12/01/2025,16,9759,5906,764,3066,1130,1102,2460,163,950,2760,1375,1096
12/01/2025,16,9696,5906,764,3216,1094,1102,2256,163,950,2760,1375,1096
12/01/2025,16,9636,5906,764,3054,1277,1102,2495,163,950,2760,1375,1096
12/01/2025,16,9607,5906,764,3054,1249,1102,2462,163,950,2556,1375,1096
12/01/2025,16,9542,5906,764,3054,1239,1102,2462,163,950,2556,1375,1096
12/01/2025,16,9542,5906,764,3054,1239,1102,2462,163,950,2556,1375,1096
12/01/2025,16,9542,5906,764,3054,1239,1102,2453,163,950,2556,1375,1096
12/01/2025,16,9542,5906,764,3054,1239,1102,2439,163,950,2556,1375,1096
12/01/2025,16,9542,5898,764,3054,1239,1102,2420,163,950,2556,1375,1096
12/01/2025,16,9542,5898,764,3054,1239,1102,2420,163,950,2556,1375,1096
12/01/2025,17,9760,5891,661,3221,884,1114,2241,163,1093,2760,1385,1256
12/01/2025,17,9760,5947,661,3221,884,1114,2241,163,1093,2760,1385,1256
12/01/2025,17,9760,5947,661,3226,884,1114,2241,163,1093,2760,1385,1256
12/01/2025,17,9760,5947,661,3271,884,1114,2241,163,1093,2760,1385,1256
12/01/2025,17,9760,5947,661,3271,884,1114,2232,163,1093,2760,1385,1256
12/01/2025,17,9925,5947,661,3271,884,1114,2232,163,1093,2760,1385,1256
12/01/2025,17,9977,5947,661,3271,884,1114,2241,163,1093,2760,1385,1256
12/01/2025,17,9980,6095,761,3221,902,1114,2228,163,1093,2760,1385,1256
12/01/2025,17,9980,6113,769,3221,1138,1114,2244,163,1093,2760,1385,1256
12/01/2025,17,10059,6109,769,3221,1149,1114,2441,163,1093,2760,1385,1256
12/01/2025,17,10059,6088,762,3220,1149,1114,2441,163,1093,2760,1385,1256
12/01/2025,17,10069,6083,764,3220,1149,1114,2441,163,1073,2760,1385,1096
12/01/2025,17,9810,6022,764,3071,1149,1114,2425,163,950,2760,1375,1096
12/01/2025,17,9758,6022,764,3156,1130,1102,2436,163,950,2760,1375,1096
12/01/2025,17,9759,5906,764,3066,1130,1102,2424,163,950,2760,1375,1096
12/01/2025,17,9696,5906,764,3216,1094,1102,2220,163,950,2760,1375,1096
12/01/2025,17,9636,5906,764,3054,1277,1102,2459,163,950,2760,1375,1096
12/01/2025,17,9607,5906,764,3054,1249,1102,2426,163,950,2556,1375,1096
12/01/2025,17,9542,5906,764,3054,1239,1102,2426,163,950,2556,1375,1096
12/01/2025,17,9542,5906,764,3054,1239,1102,2426,163,950,2556,1375,1096
12/01/2025,17,9542,5906,764,3054,1239,1102,2417,163,950,2556,1375,1096
12/01/2025,17,9542,5906,764,3054,1239,1102,2403,163,950,2556,1375,1096
12/01/2025,17,9542,5898,764,3054,1239,1102,2384,163,950,2556,1375,1096
12/01/2025,17,9542,5898,764,3054,1239,1102,2384,163,950,2556,1375,1096
12/01/2025,18,9760,5891,651,3266,902,1114,2421,163,1093,2760,1385,1256
12/01/2025,18,9760,5947,651,3266,902,1114,2421,163,1093,2760,1385,1256
12/01/2025,18,9760,5947,651,3271,902,1114,2421,163,1093,2760,1385,1256
12/01/2025,18,9760,5947,651,3271,902,1114,2421,163,1093,2760,1385,1256
12/01/2025,18,9760,5947,651,3271,902,1114,2412,163,1093,2760,1385,1256
12/01/2025,18,9925,5947,651,3316,902,1114,2412,163,1093,2760,1385,1256
12/01/2025,18,9977,5947,661,3271,884,1114,2421,163,1093,2760,1385,1256
12/01/2025,18,9980,6095,661,3176,902,1114,2397,163,1093,2760,1385,1256
12/01/2025,18,9980,6113,669,3176,1138,1114,2413,163,1093,2760,1385,1256
12/01/2025,18,10059,6109,669,3026,1149,1114,2610,163,1093,2760,1385,1256
12/01/2025,18,10059,6088,662,3025,1149,1114,2610,163,1093,2760,1385,1256
12/01/2025,18,10069,6083,664,3025,1149,1114,2610,163,1073,2760,1385,1096
12/01/2025,18,9810,6022,664,2876,1149,1114,2594,163,950,2760,1375,1096
12/01/2025,18,9758,6022,664,2883,1130,1102,2605,163,950,2760,1375,1096
12/01/2025,18,9759,5906,664,2871,1130,1102,2593,163,950,2760,1375,1096
12/01/2025,18,9696,5906,664,3021,1094,1102,2389,163,950,2760,1375,1096
12/01/2025,18,9636,5906,664,2859,1277,1102,2628,163,950,2760,1375,1096
12/01/2025,18,9602,5906,664,2859,1249,1102,2595,163,950,2556,1375,1096
12/01/2025,18,9537,5906,664,2859,1239,1102,2595,163,950,2556,1375,1096
12/01/2025,18,9537,5906,664,2859,1239,1102,2595,163,950,2556,1375,1096
12/01/2025,18,9537,5906,664,2859,1239,1102,2586,163,950,2556,1375,1096
12/01/2025,18,9537,5906,664,2859,1239,1102,2572,163,950,2556,1375,1096
12/01/2025,18,9537,5898,664,2859,1239,1102,2553,163,950,2556,1375,1096
12/01/2025,18,9537,5898,664,2859,1239,1102,2553,163,950,2556,1375,1096
12/01/2025,19,9757,6059,651,3266,899,1163,2429,163,1093,2760,1385,1256
12/01/2025,19,9757,6115,651,3266,899,1163,2429,163,1093,2760,1385,1256
12/01/2025,19,9757,6115,651,3271,899,1163,2429,163,1093,2760,1385,1256
12/01/2025,19,9757,6115,651,3271,899,1163,2429,163,1093,2760,1385,1256
12/01/2025,19,9757,6115,651,3271,899,1205,2420,163,1093,2760,1385,1256
12/01/2025,19,9925,5947,651,3316,902,1205,2468,163,1093,2760,1385,1256
12/01/2025,19,9760,5947,661,3221,884,1205,2468,163,1093,2760,1385,1256
12/01/2025,19,9763,5947,661,3176,902,1205,2444,163,1093,2760,1385,1256
12/01/2025,19,9763,5965,669,3176,1138,1205,2460,163,1093,2760,1385,1256
12/01/2025,19,9748,6005,669,3026,1149,1156,2657,163,1093,2760,1385,1256
12/01/2025,19,9748,5984,662,3025,1149,1156,2657,163,1093,2760,1385,1256
12/01/2025,19,9758,5979,664,3025,1149,1156,2657,163,1073,2760,1385,1096
12/01/2025,19,9758,5918,664,2876,1149,1156,2641,163,950,2760,1375,1096
12/01/2025,19,9758,5918,664,2883,1130,1144,2652,163,950,2760,1375,1096
12/01/2025,19,9759,5802,664,2871,1130,1144,2640,163,950,2760,1375,1096
12/01/2025,19,9677,5802,664,3021,1033,1144,2436,163,950,2760,1375,1096
12/01/2025,19,9617,5802,664,2859,1216,1144,2675,163,950,2760,1375,1096
12/01/2025,19,9583,5802,664,2859,1188,1144,2642,163,950,2556,1375,1096
12/01/2025,19,9537,5802,664,2859,1178,1144,2642,163,950,2556,1375,1096
12/01/2025,19,9537,5802,664,2859,1178,1144,2642,163,950,2556,1375,1096
12/01/2025,19,9537,5802,664,2859,1178,1144,2633,163,950,2556,1375,1096
12/01/2025,19,9537,5802,664,2859,1178,1144,2619,163,950,2556,1375,1096
12/01/2025,19,9537,5798,664,2859,1178,1144,2600,163,950,2556,1375,1096
12/01/2025,19,9537,5798,664,2859,1178,1144,2600,163,950,2556,1375,1096
12/01/2025,20,9766,6077,651,3266,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,20,9766,6133,651,3266,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,20,9760,6133,651,3271,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,20,9760,6133,651,3271,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,20,9757,6115,651,3271,899,1218,2420,163,1093,2760,1385,1256
12/01/2025,20,9760,5947,651,3271,902,1218,2468,163,1093,2760,1385,1256
12/01/2025,20,9760,5947,661,3221,884,1218,2468,163,1093,2760,1385,1256
12/01/2025,20,9760,5947,661,3176,902,1218,2444,163,1093,2760,1385,1256
12/01/2025,20,9760,5965,669,3176,1138,1218,2460,163,1093,2760,1385,1256
12/01/2025,20,9745,6005,669,3026,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,20,9745,5984,662,3025,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,20,9755,5979,664,3025,1149,1169,2657,163,1073,2760,1385,1096
12/01/2025,20,9755,5918,664,2876,1149,1169,2641,163,950,2760,1375,1096
12/01/2025,20,9755,5918,664,2883,1130,1157,2652,163,950,2760,1375,1096
12/01/2025,20,9756,5802,664,2871,1130,1157,2640,163,950,2760,1375,1096
12/01/2025,20,9674,5802,664,3021,1033,1157,2436,163,950,2760,1375,1096
12/01/2025,20,9614,5802,664,2859,1216,1157,2675,163,950,2760,1375,1096
12/01/2025,20,9580,5802,664,2859,1188,1157,2642,163,950,2556,1375,1096
12/01/2025,20,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,20,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,20,9534,5802,664,2859,1178,1157,2633,163,950,2556,1375,1096
12/01/2025,20,9534,5802,664,2859,1178,1157,2619,163,950,2556,1375,1096
12/01/2025,20,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,20,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,21,9805,6077,661,3266,861,1168,2502,163,1093,2760,1385,1256
12/01/2025,21,9805,6133,661,3266,861,1168,2502,163,1093,2760,1385,1256
12/01/2025,21,9760,6133,661,3221,861,1202,2502,163,1093,2760,1385,1256
12/01/2025,21,9760,6133,651,3271,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,21,9757,6115,651,3221,899,1218,2420,163,1093,2760,1385,1256
12/01/2025,21,9760,5947,651,3221,902,1218,2468,163,1093,2760,1385,1256
12/01/2025,21,9760,5947,661,3221,884,1218,2468,163,1093,2760,1385,1256
12/01/2025,21,9760,5947,661,3176,902,1218,2444,163,1093,2760,1385,1256
12/01/2025,21,9760,5947,669,3176,1138,1218,2460,163,1093,2760,1385,1256
12/01/2025,21,9745,5987,669,3026,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,21,9745,5984,662,3025,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,21,9755,5979,664,3025,1149,1169,2657,163,1073,2760,1385,1096
12/01/2025,21,9755,5918,664,2876,1149,1169,2641,163,950,2760,1375,1096
12/01/2025,21,9755,5918,664,2883,1130,1157,2652,163,950,2760,1375,1096
12/01/2025,21,9756,5802,664,2871,1130,1157,2640,163,950,2760,1375,1096
12/01/2025,21,9674,5802,664,3021,1033,1157,2436,163,950,2760,1375,1096
12/01/2025,21,9614,5802,664,2859,1216,1157,2675,163,950,2760,1375,1096
12/01/2025,21,9580,5802,664,2859,1188,1157,2642,163,950,2556,1375,1096
12/01/2025,21,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,21,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,21,9534,5802,664,2859,1178,1157,2633,163,950,2556,1375,1096
12/01/2025,21,9534,5802,664,2859,1178,1157,2619,163,950,2556,1375,1096
12/01/2025,21,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,21,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,22,9805,6112,661,3266,861,1217,2539,163,1093,2760,1385,1256
12/01/2025,22,9805,6133,661,3266,861,1217,2539,163,1093,2760,1385,1256
12/01/2025,22,9760,6133,661,3221,861,1202,2502,163,1093,2760,1385,1256
12/01/2025,22,9760,6133,651,3226,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,22,9757,6115,651,3176,899,1218,2420,163,1093,2760,1385,1256
12/01/2025,22,9760,5947,651,3176,902,1218,2468,163,1093,2760,1385,1256
12/01/2025,22,9760,5947,661,3176,884,1218,2468,163,1093,2760,1385,1256
12/01/2025,22,9760,5947,661,3176,902,1218,2444,163,1093,2760,1385,1256
12/01/2025,22,9760,5947,669,3176,1138,1218,2460,163,1093,2760,1385,1256
12/01/2025,22,9745,5987,669,3026,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,22,9745,5984,662,3025,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,22,9755,5979,664,3025,1149,1169,2657,163,1073,2760,1385,1096
12/01/2025,22,9755,5918,664,2876,1149,1169,2641,163,950,2760,1375,1096
12/01/2025,22,9755,5918,664,2883,1130,1157,2652,163,950,2760,1375,1096
12/01/2025,22,9756,5802,664,2871,1130,1157,2640,163,950,2760,1375,1096
12/01/2025,22,9674,5802,664,3021,1033,1157,2436,163,950,2760,1375,1096
12/01/2025,22,9614,5802,664,2859,1216,1157,2675,163,950,2760,1375,1096
12/01/2025,22,9580,5802,664,2859,1188,1157,2642,163,950,2556,1375,1096
12/01/2025,22,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,22,9534,5802,664,2859,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,22,9534,5802,664,2859,1178,1157,2633,163,950,2556,1375,1096
12/01/2025,22,9534,5802,664,2859,1178,1157,2619,163,950,2556,1375,1096
12/01/2025,22,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,22,9534,5798,664,2859,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,23,9798,6490,661,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,23,9805,6133,661,3266,861,1217,2539,163,1093,2760,1385,1256
12/01/2025,23,9760,6133,661,3221,861,1202,2502,163,1093,2760,1385,1256
12/01/2025,23,9760,6133,651,3176,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,23,9757,6115,651,3176,899,1218,2420,163,1093,2760,1385,1256
12/01/2025,23,9760,5947,651,3176,902,1218,2468,163,1093,2760,1385,1256
12/01/2025,23,9760,5947,661,3176,884,1218,2468,163,1093,2760,1385,1256
12/01/2025,23,9760,5947,661,3176,902,1218,2444,163,1093,2760,1385,1256
12/01/2025,23,9760,5947,929,3176,1138,1218,2460,163,1093,2760,1385,1256
12/01/2025,23,9745,5987,929,3026,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,23,9745,5984,922,3025,1149,1169,2657,163,1093,2760,1385,1256
12/01/2025,23,9755,5979,924,3025,1149,1169,2657,163,1073,2760,1385,1096
12/01/2025,23,9755,5918,924,2876,1149,1169,2641,163,950,2760,1375,1096
12/01/2025,23,9755,5918,924,2883,1130,1157,2652,163,950,2760,1375,1096
12/01/2025,23,9756,5802,924,2871,1130,1157,2640,163,950,2760,1375,1096
12/01/2025,23,9674,5802,924,3281,1033,1157,2436,163,950,2760,1375,1096
12/01/2025,23,9614,5802,924,3119,1216,1157,2675,163,950,2760,1375,1096
12/01/2025,23,9580,5802,924,3119,1188,1157,2642,163,950,2556,1375,1096
12/01/2025,23,9534,5802,924,3119,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,23,9534,5802,924,3119,1178,1157,2642,163,950,2556,1375,1096
12/01/2025,23,9534,5802,924,3119,1178,1157,2633,163,950,2556,1375,1096
12/01/2025,23,9534,5802,924,3119,1178,1157,2619,163,950,2556,1375,1096
12/01/2025,23,9534,5798,924,3119,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,23,9534,5798,924,3119,1178,1157,2600,163,950,2556,1375,1096
12/01/2025,24,9690,5628,616,3286,806,1155,2235,163,1093,2760,1385,1246
12/01/2025,24,9690,5628,616,3286,806,1155,2235,163,1093,2760,1385,1246
12/01/2025,24,9690,5628,616,3286,806,1155,2235,163,1093,2760,1385,1246
12/01/2025,24,9690,5628,616,3286,806,1155,2235,163,1093,2760,1385,1246
12/01/2025,24,9690,5628,616,3286,806,1155,2286,163,1093,2760,1385,1246
12/01/2025,24,9690,5628,616,3296,806,1155,2286,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2300,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2264,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9693,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5628,616,3296,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5628,616,3221,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5684,616,3221,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5684,616,3221,861,1155,2351,163,1093,2760,1385,1256
12/01/2025,24,9732,5800,616,3221,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,5800,616,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6345,616,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6345,616,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6345,616,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6345,616,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6345,661,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9732,6289,661,3266,861,1217,2531,163,1093,2760,1385,1256
12/01/2025,24,9739,5708,661,3221,861,1217,2539,163,1093,2760,1385,1256
12/01/2025,24,9694,5708,661,3176,861,1202,2502,163,1093,2760,1385,1256
12/01/2025,24,9694,5708,651,3176,877,1202,2502,163,1093,2760,1385,1256
12/01/2025,24,9691,5690,651,3176,899,1218,2420,163,1093,2760,1385,1256
12/01/2025,24,9694,5690,651,3176,902,1218,2468,163,1093,2760,1385,1256
12/01/2025,24,9600,5690,661,3176,884,1218,2468,163,1093,2760,1385,1256
12/01/2025,24,9600,5690,661,3176,902,1218,2444,163,1093,2760,1385,1256
12/01/2025,24,9520,5690,929,3176,1138,1218,2452,163,1093,2760,1385,1256
12/01/2025,24,9474,5690,929,3026,1149,1169,2649,163,1093,2760,1385,1256
12/01/2025,24,9474,5690,922,3025,1149,1169,2649,163,1093,2760,1385,1256
12/01/2025,24,9484,5740,924,3025,1149,1169,2649,163,1073,2760,1385,1096
12/01/2025,24,9484,5744,924,2876,1149,1169,2633,163,950,2760,1375,1096
12/01/2025,24,9484,5744,924,2663,1130,1157,2644,163,950,2760,1375,1096
12/01/2025,24,9485,5628,924,2651,1130,1157,2632,163,950,2760,1375,1096
12/01/2025,24,9435,5628,924,3061,1033,1157,2428,163,950,2760,1375,1096
12/01/2025,24,9105,5628,924,2899,1216,1157,2667,163,950,2760,1375,1096
12/01/2025,24,9101,5628,924,2899,1168,1157,2634,163,950,2556,1375,1096
12/01/2025,24,9101,5628,924,2899,1150,1157,2634,163,950,2556,1375,1096
12/01/2025,24,9101,5628,924,2899,1150,1157,2634,163,950,2556,1375,1096
12/01/2025,24,9101,5628,924,2899,1150,1157,2625,163,950,2556,1375,1096
